CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER,TOT_POP_CLUSTER,TOTAL_YEARLY_POPULATION,POP_SHARE,TOTAL_TRIPS_PER_CAPITA,TNC_TRIPS_SCALED,TOTAL_TNC_TRIPS_PER_CLUSTER,TRIPS_SCALED,Scale_2,TNC_TRIPS,TNC_TRIPS_PER_CAPITA_CLUSTER
15940,"Canton-Massillon, OH Metro Area",2016,401281,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
15980,"Cape Coral-Fort Myers, FL Metro Area",2016,722336,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
16300,"Cedar Rapids, IA Metro Area",2016,267799,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
16620,"Charleston, WV Metro Area",2016,219579,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2016,761155,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
16860,"Chattanooga, TN-GA Metro Area",2016,551200,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
17020,"Chico, CA Metro Area",2016,226864,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
17780,"College Station-Bryan, TX Metro Area",2016,254716,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
17820,"Colorado Springs, CO Metro Area",2016,712327,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
17860,"Columbia, MO Metro Area",2016,176594,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
17900,"Columbia, SC Metro Area",2016,816450,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
18580,"Corpus Christi, TX Metro Area",2016,452790,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
18700,"Corvallis, OR Metro Area",2016,89385,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2016,267059,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",2016,383352,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
19500,"Decatur, IL Metro Area",2016,106550,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
19780,"Des Moines-West Des Moines, IA Metro Area",2016,634725,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
20260,"Duluth, MN-WI Metro Area",2016,279227,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
20740,"Eau Claire, WI Metro Area",2016,166614,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
20940,"El Centro, CA Metro Area",2016,180883,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
21060,"Elizabethtown, KY Metro Area",2016,150447,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
21140,"Elkhart-Goshen, IN Metro Area",2016,203781,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
21500,"Erie, PA Metro Area",2016,276207,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
21660,"Eugene-Springfield, OR Metro Area",2016,369519,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
21780,"Evansville, IN-KY Metro Area",2016,315948,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
22020,"Fargo, ND-MN Metro Area",2016,238124,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
22180,"Fayetteville, NC Metro Area",2016,380389,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",2016,527153,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
22380,"Flagstaff, AZ Metro Area",2016,140908,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
22420,"Flint, MI Metro Area",2016,408615,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
22660,"Fort Collins-Loveland, CO Metro Area",2016,339993,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
23060,"Fort Wayne, IN Metro Area",2016,431802,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
23540,"Gainesville, FL Metro Area",2016,281796,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
24500,"Great Falls, MT Metro Area",2016,81755,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
24580,"Green Bay, WI Metro Area",2016,318236,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
24660,"Greensboro-High Point, NC Metro Area",2016,756139,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
24860,"Greenville-Mauldin-Easley, SC Metro Area",2016,884975,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
25060,"Gulfport-Biloxi, MS Metro Area",2016,391266,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
25260,"Hanford-Corcoran, CA Metro Area",2016,149785,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
25500,"Harrisonburg, VA Metro Area",2016,132822,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
25860,"Hickory-Lenoir-Morganton, NC Metro Area",2016,364187,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
26100,"Holland-Grand Haven, MI Metro Area",2016,,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
26580,"Huntington-Ashland, WV-KY-OH Metro Area",2016,359588,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
26620,"Huntsville, AL Metro Area",2016,449720,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
26980,"Iowa City, IA Metro Area",2016,168828,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
27060,"Ithaca, NY Metro Area",2016,104871,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
27100,"Jackson, MI Metro Area",2016,158460,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
27140,"Jackson, MS Metro Area",2016,580178,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
27180,"Jackson, TN Metro Area",2016,129527,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
27780,"Johnstown, PA Metro Area",2016,134732,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
28020,"Kalamazoo-Portage, MI Metro Area",2016,336877,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
28100,"Kankakee-Bradley, IL Metro Area",2016,110008,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
28660,"Killeen-Temple-Fort Hood, TX Metro Area",2016,435887,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
28940,"Knoxville, TN Metro Area",2016,869076,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
29020,"Kokomo, IN Metro Area",2016,82568,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
29100,"La Crosse, WI-MN Metro Area",2016,136936,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
29140,"Lafayette, IN Metro Area",2016,217439,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
29180,"Lafayette, LA Metro Area",2016,491528,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
29460,"Lakeland-Winter Haven, FL Metro Area",2016,666149,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
29700,"Laredo, TX Metro Area",2016,271193,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
29940,"Lawrence, KS Metro Area",2016,119440,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
30140,"Lebanon, PA Metro Area",2016,138863,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
30340,"Lewiston-Auburn, ME Metro Area",2016,107319,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
30460,"Lexington-Fayette, KY Metro Area",2016,506751,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
30700,"Lincoln, NE Metro Area",2016,326591,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2016,734381,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
30860,"Logan, UT-ID Metro Area",2016,135439,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
31020,"Longview, WA Metro Area",2016,105160,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
31180,"Lubbock, TX Metro Area",2016,313910,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
31340,"Lynchburg, VA Metro Area",2016,261167,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
31700,"Manchester-Nashua, NH Metro Area",2016,407761,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
32580,"McAllen-Edinburg-Mission, TX Metro Area",2016,849843,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
32780,"Medford, OR Metro Area",2016,216527,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
32900,"Merced, CA Metro Area",2016,268672,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
33540,"Missoula, MT Metro Area",2016,116130,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
33660,"Mobile, AL Metro Area",2016,414836,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
33700,"Modesto, CA Metro Area",2016,541560,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
33860,"Montgomery, AL Metro Area",2016,376163,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
34580,"Mount Vernon-Anacortes, WA Metro Area",2016,123681,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
34620,"Muncie, IN Metro Area",2016,115603,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
34900,"Napa, CA Metro Area",2016,142166,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
34940,"Naples-Marco Island, FL Metro Area",2016,365136,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
35660,"Niles-Benton Harbor, MI Metro Area",2016,154010,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
35980,"Norwich-New London, CT Metro Area",2016,269801,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
36100,"Ocala, FL Metro Area",2016,349020,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
36540,"Omaha-Council Bluffs, NE-IA Metro Area",2016,924495,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
36780,"Oshkosh-Neenah, WI Metro Area",2016,169886,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2016,579130,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2016,200893,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2016,485684,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
37900,"Peoria, IL Metro Area",2016,376044,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
38340,"Pittsfield, MA Metro Area",2016,126903,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
38940,"Port St. Lucie, FL Metro Area",2016,465208,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
39380,"Pueblo, CO Metro Area",2016,165123,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
39540,"Racine, WI Metro Area",2016,195140,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
39740,"Reading, PA Metro Area",2016,414812,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
39820,"Redding, CA Metro Area",2016,179631,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
40220,"Roanoke, VA Metro Area",2016,312576,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
40340,"Rochester, MN Metro Area",2016,215884,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
40380,"Rochester, NY Metro Area",2016,1078879,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
40420,"Rockford, IL Metro Area",2016,339376,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
40660,"Rome, GA Metro Area",2016,96560,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
40980,"Saginaw-Saginaw Township North, MI Metro Area",2016,192326,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
41420,"Salem, OR Metro Area",2016,418139,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
41540,"Salisbury, MD Metro Area",2016,400200,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
41660,"San Angelo, TX Metro Area",2016,120189,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2016,282887,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
42140,"Santa Fe, NM Metro Area",2016,148651,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
42220,"Santa Rosa-Petaluma, CA Metro Area",2016,503070,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
42340,"Savannah, GA Metro Area",2016,384024,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
42540,"Scranton--Wilkes-Barre, PA Metro Area",2016,555225,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
42680,"Sebastian-Vero Beach, FL Metro Area",2016,151563,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
43340,"Shreveport-Bossier City, LA Metro Area",2016,441767,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
43580,"Sioux City, IA-NE-SD Metro Area",2016,167947,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
43620,"Sioux Falls, SD Metro Area",2016,256479,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
43780,"South Bend-Mishawaka, IN-MI Metro Area",2016,320740,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
44100,"Springfield, IL Metro Area",2016,208892,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
44180,"Springfield, MO Metro Area",2016,456434,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
41060,"St. Cloud, MN Metro Area",2016,195644,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
44300,"State College, PA Metro Area",2016,161464,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
44940,"Sumter, SC Metro Area",2016,107396,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
45060,"Syracuse, NY Metro Area",2016,656510,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
45220,"Tallahassee, FL Metro Area",2016,380110,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
45460,"Terre Haute, IN Metro Area",2016,169518,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
45780,"Toledo, OH Metro Area",2016,605221,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
45820,"Topeka, KS Metro Area",2016,233068,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
46140,"Tulsa, OK Metro Area",2016,987958,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
46700,"Vallejo-Fairfield, CA Metro Area",2016,440207,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
47300,"Visalia-Porterville, CA Metro Area",2016,460437,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
47380,"Waco, TX Metro Area",2016,264869,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
48300,"Wenatchee-East Wenatchee, WA Metro Area",2016,117665,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
48540,"Wheeling, WV-OH Metro Area",2016,142982,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
48620,"Wichita, KS Metro Area",2016,645447,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
48700,"Williamsport, PA Metro Area",2016,115248,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
48900,"Wilmington, NC Metro Area",2016,282573,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
49180,"Winston-Salem, NC Metro Area",2016,662079,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
49420,"Yakima, WA Metro Area",2016,249636,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
49620,"York-Hanover, PA Metro Area",2016,443744,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",2016,544746,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
49700,"Yuba City, CA Metro Area",2016,171926,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
49740,"Yuma, AZ Metro Area",2016,205631,22,40213220,240308609,0.167339906,2.746524803,2.181424276,110.4466062,87.72209432,0.561718437,49.3,1.2
10500,"Albany, GA Metro Area",2017,151754,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
10580,"Albany-Schenectady-Troy, NY Metro Area",2017,886188,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
11020,"Altoona, PA Metro Area",2017,123457,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
11180,"Ames, IA Metro Area",2017,97502,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
11260,"Anchorage, AK Metro Area",2017,400888,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
11540,"Appleton, WI Metro Area",2017,236126,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
11700,"Asheville, NC Metro Area",2017,456145,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
12020,"Athens-Clarke County, GA Metro Area",2017,206937,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
12260,"Augusta-Richmond County, GA-SC Metro Area",2017,600600,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
12540,"Bakersfield-Delano, CA Metro Area",2017,893119,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
12940,"Baton Rouge, LA Metro Area",2017,834159,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
13020,"Bay City, MI Metro Area",2017,104239,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
13140,"Beaumont-Port Arthur, TX Metro Area",2017,411339,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
13380,"Bellingham, WA Metro Area",2017,221404,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
13460,"Bend, OR Metro Area",2017,186875,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
13740,"Billings, MT Metro Area",2017,172081,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
13780,"Binghamton, NY Metro Area",2017,242217,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2017,181986,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
14020,"Bloomington, IN Metro Area",2017,167825,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
14060,"Bloomington-Normal, IL Metro Area",2017,186356,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
14260,"Boise City-Nampa, ID Metro Area",2017,710323,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
15180,"Brownsville-Harlingen, TX Metro Area",2017,423725,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
15380,"Buffalo-Niagara Falls, NY Metro Area",2017,1136856,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
15540,"Burlington-South Burlington, VT Metro Area",2017,218341,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
15940,"Canton-Massillon, OH Metro Area",2017,399927,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
15980,"Cape Coral-Fort Myers, FL Metro Area",2017,739224,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
16300,"Cedar Rapids, IA Metro Area",2017,270293,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
16620,"Charleston, WV Metro Area",2017,215089,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2017,775831,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
16860,"Chattanooga, TN-GA Metro Area",2017,554876,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
17020,"Chico, CA Metro Area",2017,229294,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
17780,"College Station-Bryan, TX Metro Area",2017,258860,22,50630502,253371069,0.199827479,2.3,2.3,116.4501546,116.4501546,0.820035309,95.5,1.9
