,CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER,TOT_POP_CLUSTER,TOTAL_YEARLY_POPULATION,POP_SHARE,TNC_TRIPS_PER_CAPITA,TNC_TRIPS_SCALED,TOTAL_TNC_TRIPS_PER_CLUSTER,_merge
572,32900,"Merced, CA Metro Area",2016,268672.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
573,33540,"Missoula, MT Metro Area",2016,116130.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
574,33660,"Mobile, AL Metro Area",2016,414836.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
575,33700,"Modesto, CA Metro Area",2016,541560.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
576,33860,"Montgomery, AL Metro Area",2016,376163.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
577,34580,"Mount Vernon-Anacortes, WA Metro Area",2016,123681.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
578,34620,"Muncie, IN Metro Area",2016,115603.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
579,34900,"Napa, CA Metro Area",2016,142166.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
580,34940,"Naples-Marco Island, FL Metro Area",2016,365136.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
581,35660,"Niles-Benton Harbor, MI Metro Area",2016,154010.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
582,35980,"Norwich-New London, CT Metro Area",2016,269801.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
583,36100,"Ocala, FL Metro Area",2016,349020.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
584,36540,"Omaha-Council Bluffs, NE-IA Metro Area",2016,924495.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
585,36780,"Oshkosh-Neenah, WI Metro Area",2016,169886.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
586,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2016,579130.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
587,37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2016,200893.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
588,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2016,485684.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
589,37900,"Peoria, IL Metro Area",2016,376044.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
590,38340,"Pittsfield, MA Metro Area",2016,126903.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
591,38940,"Port St. Lucie, FL Metro Area",2016,465208.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
592,39380,"Pueblo, CO Metro Area",2016,165123.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
593,39540,"Racine, WI Metro Area",2016,195140.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
594,39740,"Reading, PA Metro Area",2016,414812.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
595,39820,"Redding, CA Metro Area",2016,179631.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
596,40220,"Roanoke, VA Metro Area",2016,312576.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
597,40340,"Rochester, MN Metro Area",2016,215884.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
598,40380,"Rochester, NY Metro Area",2016,1078879.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
599,40420,"Rockford, IL Metro Area",2016,339376.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
600,40660,"Rome, GA Metro Area",2016,96560.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
601,40980,"Saginaw-Saginaw Township North, MI Metro Area",2016,192326.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
602,41420,"Salem, OR Metro Area",2016,418139.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
603,41540,"Salisbury, MD Metro Area",2016,400200.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
604,41660,"San Angelo, TX Metro Area",2016,120189.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
605,42020,"San Luis Obispo-Paso Robles, CA Metro Area",2016,282887.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
606,42140,"Santa Fe, NM Metro Area",2016,148651.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
607,42220,"Santa Rosa-Petaluma, CA Metro Area",2016,503070.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
608,42340,"Savannah, GA Metro Area",2016,384024.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
609,42540,"Scranton--Wilkes-Barre, PA Metro Area",2016,555225.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
610,42680,"Sebastian-Vero Beach, FL Metro Area",2016,151563.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
611,43340,"Shreveport-Bossier City, LA Metro Area",2016,441767.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
612,43580,"Sioux City, IA-NE-SD Metro Area",2016,167947.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
613,43620,"Sioux Falls, SD Metro Area",2016,256479.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
614,43780,"South Bend-Mishawaka, IN-MI Metro Area",2016,320740.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
615,44100,"Springfield, IL Metro Area",2016,208892.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
616,44180,"Springfield, MO Metro Area",2016,456434.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
617,41060,"St. Cloud, MN Metro Area",2016,195644.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
618,44300,"State College, PA Metro Area",2016,161464.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
619,44940,"Sumter, SC Metro Area",2016,107396.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
620,45060,"Syracuse, NY Metro Area",2016,656510.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
621,45220,"Tallahassee, FL Metro Area",2016,380110.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
622,45460,"Terre Haute, IN Metro Area",2016,169518.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
623,45780,"Toledo, OH Metro Area",2016,605221.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
624,45820,"Topeka, KS Metro Area",2016,233068.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
625,46140,"Tulsa, OK Metro Area",2016,987958.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
626,46700,"Vallejo-Fairfield, CA Metro Area",2016,440207.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
627,47300,"Visalia-Porterville, CA Metro Area",2016,460437.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
628,47380,"Waco, TX Metro Area",2016,264869.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
629,48300,"Wenatchee-East Wenatchee, WA Metro Area",2016,117665.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
630,48540,"Wheeling, WV-OH Metro Area",2016,142982.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
631,48620,"Wichita, KS Metro Area",2016,645447.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
632,48700,"Williamsport, PA Metro Area",2016,115248.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
633,48900,"Wilmington, NC Metro Area",2016,282573.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
634,49180,"Winston-Salem, NC Metro Area",2016,662079.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
635,49420,"Yakima, WA Metro Area",2016,249636.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
636,49620,"York-Hanover, PA Metro Area",2016,443744.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
637,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",2016,544746.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
638,49700,"Yuba City, CA Metro Area",2016,171926.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
639,49740,"Yuma, AZ Metro Area",2016,205631.0,22,40213220.0,240308609,0.16733990599999998,2.7465248030000002,2.181424276,110.44660619999999,both
640,10500,"Albany, GA Metro Area",2017,151754.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
641,10580,"Albany-Schenectady-Troy, NY Metro Area",2017,886188.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
642,11020,"Altoona, PA Metro Area",2017,123457.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
643,11180,"Ames, IA Metro Area",2017,97502.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
644,11260,"Anchorage, AK Metro Area",2017,400888.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
645,11540,"Appleton, WI Metro Area",2017,236126.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
646,11700,"Asheville, NC Metro Area",2017,456145.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
647,12020,"Athens-Clarke County, GA Metro Area",2017,206937.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
648,12260,"Augusta-Richmond County, GA-SC Metro Area",2017,600600.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
649,12540,"Bakersfield-Delano, CA Metro Area",2017,893119.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
650,12940,"Baton Rouge, LA Metro Area",2017,834159.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
651,13020,"Bay City, MI Metro Area",2017,104239.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
652,13140,"Beaumont-Port Arthur, TX Metro Area",2017,411339.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
653,13380,"Bellingham, WA Metro Area",2017,221404.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
654,13460,"Bend, OR Metro Area",2017,186875.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
655,13740,"Billings, MT Metro Area",2017,172081.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
656,13780,"Binghamton, NY Metro Area",2017,242217.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
657,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2017,181986.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
658,14020,"Bloomington, IN Metro Area",2017,167825.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
659,14060,"Bloomington-Normal, IL Metro Area",2017,186356.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
660,14260,"Boise City-Nampa, ID Metro Area",2017,710323.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
661,15180,"Brownsville-Harlingen, TX Metro Area",2017,423725.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
662,15380,"Buffalo-Niagara Falls, NY Metro Area",2017,1136856.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
663,15540,"Burlington-South Burlington, VT Metro Area",2017,218341.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
664,15940,"Canton-Massillon, OH Metro Area",2017,399927.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
665,15980,"Cape Coral-Fort Myers, FL Metro Area",2017,739224.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
666,16300,"Cedar Rapids, IA Metro Area",2017,270293.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
667,16620,"Charleston, WV Metro Area",2017,215089.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
668,16700,"Charleston-North Charleston-Summerville, SC Metro Area",2017,775831.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
669,16860,"Chattanooga, TN-GA Metro Area",2017,554876.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
670,17020,"Chico, CA Metro Area",2017,229294.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
671,17780,"College Station-Bryan, TX Metro Area",2017,258860.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
672,17820,"Colorado Springs, CO Metro Area",2017,723878.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
673,17860,"Columbia, MO Metro Area",2017,178271.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
674,17900,"Columbia, SC Metro Area",2017,825004.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
675,18580,"Corpus Christi, TX Metro Area",2017,449830.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
676,18700,"Corvallis, OR Metro Area",2017,90951.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
677,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2017,271346.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
678,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",2017,382298.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
679,19500,"Decatur, IL Metro Area",2017,105801.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
680,19780,"Des Moines-West Des Moines, IA Metro Area",2017,645911.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
681,20260,"Duluth, MN-WI Metro Area",2017,278782.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
682,20740,"Eau Claire, WI Metro Area",2017,167484.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
683,20940,"El Centro, CA Metro Area",2017,182830.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
684,21060,"Elizabethtown, KY Metro Area",2017,149813.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
685,21140,"Elkhart-Goshen, IN Metro Area",2017,205032.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
686,21500,"Erie, PA Metro Area",2017,274541.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
687,21660,"Eugene-Springfield, OR Metro Area",2017,374748.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
688,21780,"Evansville, IN-KY Metro Area",2017,315669.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
689,22020,"Fargo, ND-MN Metro Area",2017,241356.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
690,22180,"Fayetteville, NC Metro Area",2017,386662.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
691,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",2017,535557.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
692,22380,"Flagstaff, AZ Metro Area",2017,140776.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
693,22420,"Flint, MI Metro Area",2017,407385.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
694,22660,"Fort Collins-Loveland, CO Metro Area",2017,343976.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
695,23060,"Fort Wayne, IN Metro Area",2017,434617.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
696,23540,"Gainesville, FL Metro Area",2017,285374.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
697,24500,"Great Falls, MT Metro Area",2017,81654.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
698,24580,"Green Bay, WI Metro Area",2017,320050.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
699,24660,"Greensboro-High Point, NC Metro Area",2017,761184.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
700,24860,"Greenville-Mauldin-Easley, SC Metro Area",2017,895923.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
701,25060,"Gulfport-Biloxi, MS Metro Area",2017,394232.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
702,25260,"Hanford-Corcoran, CA Metro Area",2017,150101.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
703,25500,"Harrisonburg, VA Metro Area",2017,134442.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
704,25860,"Hickory-Lenoir-Morganton, NC Metro Area",2017,366534.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
705,26100,"Holland-Grand Haven, MI Metro Area",2017,,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
706,26580,"Huntington-Ashland, WV-KY-OH Metro Area",2017,356474.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
707,26620,"Huntsville, AL Metro Area",2017,455448.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
708,26980,"Iowa City, IA Metro Area",2017,171491.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
709,27060,"Ithaca, NY Metro Area",2017,104802.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
710,27100,"Jackson, MI Metro Area",2017,158640.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
711,27140,"Jackson, MS Metro Area",2017,578794.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
712,27180,"Jackson, TN Metro Area",2017,129235.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
713,27780,"Johnstown, PA Metro Area",2017,133054.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
714,28020,"Kalamazoo-Portage, MI Metro Area",2017,338338.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
715,28100,"Kankakee-Bradley, IL Metro Area",2017,109605.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
716,28660,"Killeen-Temple-Fort Hood, TX Metro Area",2017,442693.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
717,28940,"Knoxville, TN Metro Area",2017,877874.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
718,29020,"Kokomo, IN Metro Area",2017,82363.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
719,29100,"La Crosse, WI-MN Metro Area",2017,136934.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
720,29140,"Lafayette, IN Metro Area",2017,218769.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
721,29180,"Lafayette, LA Metro Area",2017,491558.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
722,29460,"Lakeland-Winter Haven, FL Metro Area",2017,686483.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
723,29700,"Laredo, TX Metro Area",2017,274794.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
724,29940,"Lawrence, KS Metro Area",2017,120793.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
725,30140,"Lebanon, PA Metro Area",2017,139754.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
726,30340,"Lewiston-Auburn, ME Metro Area",2017,107651.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
727,30460,"Lexington-Fayette, KY Metro Area",2017,512650.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
728,30700,"Lincoln, NE Metro Area",2017,331592.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
729,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2017,738082.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
730,30860,"Logan, UT-ID Metro Area",2017,138219.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
731,31020,"Longview, WA Metro Area",2017,106910.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
732,31180,"Lubbock, TX Metro Area",2017,318011.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
733,31340,"Lynchburg, VA Metro Area",2017,260116.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
734,31700,"Manchester-Nashua, NH Metro Area",2017,409697.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
735,32580,"McAllen-Edinburg-Mission, TX Metro Area",2017,860661.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
736,32780,"Medford, OR Metro Area",2017,217479.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
737,32900,"Merced, CA Metro Area",2017,272673.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
738,33540,"Missoula, MT Metro Area",2017,117441.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
739,33660,"Mobile, AL Metro Area",2017,413955.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
740,33700,"Modesto, CA Metro Area",2017,547899.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
741,33860,"Montgomery, AL Metro Area",2017,373889.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
742,34580,"Mount Vernon-Anacortes, WA Metro Area",2017,125619.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
743,34620,"Muncie, IN Metro Area",2017,115184.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
744,34900,"Napa, CA Metro Area",2017,140973.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
745,34940,"Naples-Marco Island, FL Metro Area",2017,372880.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
746,35660,"Niles-Benton Harbor, MI Metro Area",2017,154259.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
747,35980,"Norwich-New London, CT Metro Area",2017,269033.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
748,36100,"Ocala, FL Metro Area",2017,354353.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
749,36540,"Omaha-Council Bluffs, NE-IA Metro Area",2017,934184.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
750,36780,"Oshkosh-Neenah, WI Metro Area",2017,170414.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
751,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2017,589162.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
752,37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2017,202236.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
753,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2017,487784.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
754,37900,"Peoria, IL Metro Area",2017,373637.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
755,38340,"Pittsfield, MA Metro Area",2017,126313.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
756,38940,"Port St. Lucie, FL Metro Area",2017,473429.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
757,39380,"Pueblo, CO Metro Area",2017,166475.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
758,39540,"Racine, WI Metro Area",2017,196071.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
759,39740,"Reading, PA Metro Area",2017,417854.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
760,39820,"Redding, CA Metro Area",2017,179921.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
761,40220,"Roanoke, VA Metro Area",2017,312688.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
762,40340,"Rochester, MN Metro Area",2017,218280.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
763,40380,"Rochester, NY Metro Area",2017,1077948.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
