,CBSA,NEW_CBSA,MNAME,Mode,Year,PROBLEM_FLAG,NOTE,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_FLAG,Link_y,FARE_TOTAL_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,TNC_ARRIVAL_y,TNC_FLAG.1,YEARS_SINCE_TNC,CBSAFP,dockCt,docklessCt,scooterCt,_merge
1717,25860,,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2009,,,145230.0,242918.0,145230.0,242918.0,12719.0,70995.0,0.48884528,677569139,365364.0,259445.0,84940.0,1761.0,20082.0,19765.0,23595.0,16909,358769.0,15.9,12.4,71.6,23.0,62.1,14.9,135609.0,8662.0,37556.0,52113.0,24450.0,12828.0,6.39,37351.0,49995.0,47.0,44.4,8.6,129315.0,14279,85,21.9,24588.5,148264.5,172853.0,14.23,85.77,2.36,,,19.1,1.17,0,,83064.15,23495.94,23125.05,27606.15,43700.67,58494.15,2.7612,2017.0,0,0,,,,,left_only
1718,25860,,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2010,,,134222.0,244375.0,134222.0,244375.0,12647.0,103985.0,0.774723965,677569139,365397.0,265895.0,79926.0,2520.0,21113.0,20690.0,22493.0,30000,359494.0,,,,23.1,61.8,15.1,140327.0,7661.0,40271.0,53490.0,25445.0,13460.0,5.46,39381.0,50579.0,45.3,45.6,9.1,131024.0,13288,453,22.3,23607.08,152448.92,176056.0,13.4,86.6,2.79,,,19.32,1.15,0,,119582.75,24279.95,23793.5,25866.95,45288.15,58165.85,3.2085,2017.0,0,0,,,,,left_only
1719,25860,,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2011,,,148127.0,342009.0,148127.0,342009.0,20658.0,82962.0,0.56007345,677569139,364567.0,258896.0,84119.0,1941.0,20778.0,20543.0,21727.0,20762,356751.0,,,,22.6,61.8,15.6,135557.0,8333.0,39266.0,51809.0,25027.0,11122.0,6.15,38923.0,51941.0,45.4,43.8,10.8,129337.0,11508,100,21.9,20637.92,152605.42,173243.33,11.91,88.09,3.53,,,16.56,1.12,0,,92917.44,23271.36,23008.16,24334.24,43593.76,58173.92,3.9536,2017.0,0,0,,,,,left_only
1720,25860,,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2012,,,148031.0,390828.0,148031.0,390828.0,23287.0,85689.0,0.578858482,677569139,363627.0,262964.0,81160.0,1905.0,20881.0,20004.0,25095.0,26872,355419.0,,,,22.2,61.6,16.2,140419.0,7989.0,45140.0,50807.0,25795.0,10688.0,5.69,37364.0,50723.0,47.6,41.9,10.5,133986.0,11928,0,23.3,17746.5,154087.42,171833.92,10.33,89.67,3.62,,,16.78,1.09,0,,93401.01,22760.29,21804.36,27353.55,40726.76,55288.07,3.9458,2017.0,0,0,,,,,left_only
1721,25860,,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2013,,,125083.0,316018.0,125083.0,316018.0,19553.0,106298.0,0.84981972,677569139,363572.0,259514.0,83286.0,1729.0,20697.0,20407.0,22152.0,21667,356214.0,17.3,13.3,69.4,21.6,61.7,16.7,136858.0,8838.0,42897.0,49436.0,22997.0,12690.0,6.46,38039.0,52770.0,47.2,41.9,10.9,122107.0,16140,278,22.4,14609.92,155340.17,169950.08,8.59,91.41,3.53,,,16.16,1.08,0,,114801.84,22352.76,22039.56,23924.16,41082.12,56991.6,3.8124,2017.0,0,0,,,,,left_only
1722,25860,,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2014,,,116807.0,244338.0,116807.0,244338.0,13514.0,79393.0,0.679693854,677569139,362896.0,260572.0,82447.0,1455.0,21541.0,21468.0,23094.0,25356,355044.0,18.9,13.3,67.8,21.6,61.0,17.4,131741.0,6911.0,38400.0,51126.0,24092.0,11212.0,5.25,41106.0,53719.0,43.8,45.1,11.1,131482.0,13041,358,21.8,10768.5,156250.25,167018.75,6.45,93.55,3.41,,,18.08,1.06,0,,84156.58,22833.46,22756.08,24479.64,43572.36,56942.14,3.6146,2017.0,0,0,,,,,left_only
1723,25860,,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2015,,,123714.0,257214.0,123714.0,257214.0,14262.0,85731.0,0.6929773509999999,677569139,362510.0,257940.0,83052.0,1944.0,22245.0,21532.0,25930.0,21886,353784.0,15.8,11.6,72.5,21.6,60.8,17.6,140097.0,7699.0,44518.0,49502.0,25633.0,12745.0,5.5,40380.0,55285.0,41.0,47.4,11.6,132925.0,13235,72,N,9436.67,158039.5,167476.17,5.63,94.37,2.41,,,18.03,1.06,0,,90874.86,23579.7,22823.92,27485.8,42802.8,58602.1,2.5546,2017.0,0,0,,,,,left_only
1724,25860,,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2016,,,132058.0,274285.0,132058.0,274285.0,15171.0,79088.0,0.598888367,677569139,364187.0,255054.0,88645.0,3114.0,23108.0,22496.0,23630.0,21318,356330.0,15.8,12.3,71.9,21.1,60.5,18.4,144399.0,6125.0,44909.0,53033.0,26451.0,13881.0,4.24,42572.0,58044.0,40.0,47.3,12.7,130716.0,15650,134,22.6,8187.25,162107.25,170294.5,4.81,95.19,2.21,,,18.08,1.05,1,,83042.4,24263.4,23620.8,24811.5,44700.6,60946.2,2.3205,2017.0,0,0,,,,,left_only
1725,25860,,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2017,,,138370.0,282265.0,138370.0,282265.0,15787.0,74131.0,0.535744742,677569139,366534.0,258348.0,86523.0,1871.0,23688.0,22779.0,26214.0,41489,358044.0,14.3,10.2,75.4,21.0,60.3,18.7,141250.0,7401.0,37759.0,53253.0,28405.0,14432.0,5.24,48079.0,65388.0,37.6,46.9,15.5,137297.0,12182,396,22.7,7355.83,166339.0,173694.83,4.24,95.76,2.46,,,17.88,1.02,1,,75613.62,24161.76,23234.58,26738.28,49040.58,66695.76,2.5092,2017.0,1,0,,,,,left_only
1726,25860,,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2018,,,127570.0,312949.0,127570.0,312949.0,18053.0,68752.5,0.538939406,677569139,368713.5,260097.0,86329.75,1231.25,24338.75,23232.25,27577.0,56475.25,359966.0,13.18,8.8,77.88,20.8,60.08,19.13,139963.75,7964.5,32494.25,54300.75,30075.0,15129.25,5.69,52757.25,71585.75,35.55,46.58,17.88,141680.5,10184.75,608,#VALUE!,6225.27,169003.91,175229.18,3.55,96.45,2.71,,,17.34,1.0,1,,68752.5,24338.75,23232.25,27577.0,52757.25,71585.75,2.71,2017.0,1,1,,,,,left_only
1727,26100,26090.0,"Holland-Grand Haven, MI Metro Area",Bus,2002,1,0 vehicle household negative,712066.2787,479483.0957,712066.2787,479483.0957,34972.4438,3046692.0,0.0,133279731,214372.9531,155297.125,45416.92188,2500.484375,33253.71875,37793.25,25324.53125,52197.54688,233803.06,10.25,-0.23,90.08,30.77,60.64,8.59,91166.48,-709.03,25645.67,39766.59,17387.75,9075.5,-0.78,59673.109379999994,60914.015629999994,23.8,66.22,9.99,95122.2,3812.58,-1534.81,18.15,7151.75,123438.0,130589.75,5.47,94.53,1.36,,,13.71,1.4,0,,4265368.8,46555.20625,52910.55,35454.34375,83542.35312999999,85279.62187999999,1.9040000000000001,2018.0,0,0,,,,,left_only
1728,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2003,1,,783026.8929,712441.5452,783026.8929,712441.5452,51326.7055,3121679.0,0.0,133279731,224722.1875,166277.5,44446.3125,2262.0625,31118.125,34582.0,25109.875,43065.8125,237502.75,9.02,1.71,89.38,29.63,61.24,9.13,90735.06,52.13,24749.31,40181.63,17060.0,8692.0,0.06,58800.5625,62790.9375,24.72,63.23,12.05,98329.19,5432.69,-995.75,18.61,7868.75,123836.0,131704.75,5.97,94.03,1.55,,,13.88,1.37,0,,4276700.23,42631.83125,47377.34,34400.52875,80556.77063,86023.58438,2.1235,2018.0,0,0,,,,,left_only
1729,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2004,1,,893827.4116,789849.9954,893827.4116,789849.9954,59393.2176,3267808.0,0.604137197,133279731,235244.25,177487.0,43396.75,2015.75,28919.5,31289.0,24852.5,33469.75,241279.0,7.73,3.68,88.7,28.48,61.85,9.68,90207.75,832.5,23757.75,40565.5,16757.0,8295.0,0.92,57963.75,64746.25,25.63,60.18,14.2,101636.25,7118.25,-451,19.08,7387.25,126705.25,134092.5,5.51,94.49,1.83,,,13.3,1.33,0,,4346184.64,38462.935,41614.37,33053.825,77091.7875,86112.5125,2.4339,2018.0,0,0,,,,,left_only
1730,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2005,1,,1041374.447,850212.7712,1041374.447,850212.7712,64271.3168,3286587.0,0.544105211,133279731,245075.0,187780.0,42663.0,1801.0,26973.0,28323.0,24766.0,25731,244749.0,6.7,5.5,87.9,27.4,62.4,10.2,90064.0,1536.0,23147.0,41074.0,16355.0,7952.0,1.71,56984.0,66388.0,26.6,57.4,16.0,104543.0,8542,71,19.5,7132.5,129095.33,136227.83,5.24,94.76,2.25,,,13.23,1.29,0,,4239697.23,34795.17,36536.67,31948.14,73509.36,85640.52,2.9025,2018.0,0,0,,,,,left_only
1731,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2006,1,,1183036.372,902648.3339,1183036.372,902648.3339,67556.8936,3710839.0,0.569699917,133279731,257671.0,201739.0,40666.0,1460.0,24018.0,24049.0,23996.0,10563,249444.0,4.6,7.9,87.6,26.0,63.2,10.8,88386.0,2547.0,21013.0,41084.0,16349.0,7393.0,2.88,56576.0,69284.0,27.3,53.5,19.2,109051.0,11013,684,20.1,7554.83,129698.17,137253.0,5.5,94.5,2.54,,,13.36,1.25,0,,4638548.75,30022.5,30061.25,29995.0,70720.0,86605.0,3.175,2018.0,0,0,,,,,left_only
1732,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2007,1,,1296420.66,903087.9138,1296420.66,903087.9138,69842.2649,4021092.0,0.546114045,133279731,259206.0,201034.0,43722.0,1624.0,25097.0,25007.0,25960.0,25112,249239.0,6.8,8.0,85.3,25.9,63.0,11.1,92845.0,2328.0,24972.0,43088.0,14759.0,7698.0,2.51,53881.0,67163.0,29.1,54.1,16.8,107154.0,9295,933,20,7759.42,128067.33,135826.75,5.71,94.29,2.82,,,12.93,1.21,0,,4865521.32,30367.37,30258.47,31411.6,65196.01,81267.23,3.4122,2018.0,0,0,,,,,left_only
1733,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2008,1,,1521256.879,1008047.538,1521256.879,1008047.538,79509.1157,4301457.0,0.0,133279731,260364.0,204922.0,40274.0,1132.0,25409.0,25757.0,26282.0,19688,252294.0,7.9,6.1,86.0,25.6,63.1,11.3,93506.0,3353.0,25601.0,40631.0,16658.0,7263.0,3.59,55459.0,72099.0,26.5,55.3,18.2,109668.0,12000,806,19.3,9070.83,125096.58,134167.42,6.76,93.24,3.23,,,12.68,1.17,0,,5032704.69,29728.53,30135.69,30749.94,64887.03,84355.83,3.7791,2018.0,0,0,,,,,left_only
1734,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2009,1,,1539125.031,1091030.2659999998,1539125.031,1091030.2659999998,87003.7237,4875041.0,0.578055422,133279731,261957.0,205501.0,40600.0,1251.0,23918.0,23956.0,24967.0,25884,255339.0,10.6,8.0,81.5,25.8,62.7,11.5,94556.0,4855.0,23007.0,44519.0,15453.0,6722.0,5.13,51047.0,65322.0,30.8,50.9,18.3,101882.0,9437,824,20.1,16334.33,114716.0,131050.33,12.46,87.54,2.33,,,12.54,1.17,0,,5703797.97,27984.06,28028.52,29211.39,59724.99,76426.74,2.7261,2018.0,0,0,,,,,left_only
1735,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2010,1,,1640771.388,1094504.625,1640771.388,1094504.625,86991.0011,4981915.0,0.5245861620000001,133279731,264055.0,206770.0,41112.0,1810.0,24077.0,24274.0,24311.0,30467,255016.0,,,,26.0,62.0,12.0,91334.0,3936.0,24613.0,39210.0,16392.0,7183.0,4.31,53056.0,67795.0,29.9,53.1,17.0,103942.0,9423,901,20.5,14472.92,126112.08,140585.0,10.29,89.71,2.78,,,12.58,1.15,0,,5729202.25,27688.55,27915.1,27957.65,61014.4,77964.25,3.197,2018.0,0,0,,,,,left_only
1736,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2011,1,,1874715.116,1113924.746,1874715.116,1113924.746,88382.8915,5664889.0,0.535885417,133279731,266300.0,203863.0,44651.0,1596.0,23113.0,23076.0,27388.0,22393,257087.0,,,,25.6,62.5,11.9,94059.0,3182.0,27923.0,39981.0,15629.0,7344.0,3.38,53553.0,65161.0,32.8,47.7,19.5,101969.0,9964,1700,19.5,11146.17,128451.75,139597.92,7.99,92.01,3.53,,,12.6,1.12,0,,6344675.68,25886.56,25845.12,30674.56,59979.36,72980.32,3.9536,2018.0,0,0,,,,,left_only
1737,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2012,1,,1896476.8830000001,1029584.41,1896476.8830000001,1029584.41,82697.2867,6140324.0,0.0,133279731,269099.0,207818.0,44027.0,895.0,25267.0,26111.0,24214.0,25891,259849.0,,,,25.4,62.0,12.6,95048.0,4104.0,27048.0,42264.0,14806.0,6826.0,4.32,54323.0,68415.0,28.4,53.1,18.5,106326.0,11229,711,20,9329.0,132240.58,141569.58,6.59,93.41,3.61,,,12.45,1.09,0,,6692953.16,27541.03,28460.99,26393.26,59212.07,74572.35,3.9349,2018.0,0,0,,,,,left_only
1738,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2013,1,,1956705.289,1050548.068,1956705.289,1050548.068,84166.1877,6455903.0,0.0,133279731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813.42,135820.42,144633.83,6.09,93.91,3.52,,,12.48,1.08,0,,6972375.24,,,,,,3.8016,2018.0,0,0,,,,,left_only
1739,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2014,1,,1957344.106,1068894.788,1957344.106,1068894.788,85305.1262,9665148.0,0.0,133279731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7139.92,141868.75,149008.67,4.79,95.21,3.36,,,12.53,1.06,0,,10245056.88,,,,,,3.5616,2018.0,0,0,,,,,left_only
1740,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2015,1,,1843119.344,1089489.591,1843119.344,1089489.591,87214.6786,9373746.0,0.0,133279731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5529.75,146621.0,152150.75,3.63,96.37,2.4,,,12.49,1.06,0,,9936170.76,,,,,,2.544,2018.0,0,0,,,,,left_only
1741,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2016,1,,1760133.0359999998,1104878.118,1760133.0359999998,1104878.118,88485.4411,9909132.0,0.0,133279731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5241.42,150038.17,155279.58,3.37,96.63,2.15,,,12.49,1.05,0,,10404588.6,,,,,,2.2575,2018.0,0,0,,,,,left_only
1742,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2017,1,,1692326.747,1111802.252,1692326.747,1111802.252,89215.6069,9731757.0,0.0,133279731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5262.5,152022.08,157284.58,3.35,96.65,2.41,,,12.46,1.02,1,,9926392.14,,,,,,2.4582,2018.0,0,0,,,,,left_only
1743,26100,,"Holland-Grand Haven, MI Metro Area",Bus,2018,1,"Since 2012, this metro area turned into a Micro Area.",1664682.3530000001,1148073.686,1664682.3530000001,1148073.686,91729.8606,9732572.25,0.0,133279731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4718.27,154843.18,159561.45,2.96,97.04,2.72,,,12.52,1.0,1,,9732572.25,0.0,0.0,0.0,0.0,0.0,2.72,2018.0,1,0,,,,,left_only
1744,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2002,,,93627438.0,44260980.0,93627438.0,44260980.0,3183539.0,49839525.0,0.5323175139999999,4299420988,4315184.891,2330089.016,1016034.109,51042.73438,24202.5625,22716.29688,34006.23438,29541.51563,4460281.42,19.19,11.56,69.43,29.48,63.08,7.44,1700057.25,121012.2,644299.59,658645.28,220755.3,55344.88,7.12,36586.98438,51493.75,46.17,41.95,11.88,1536212.88,245328.03,57072.17,27.97,151250.5,2355985.58,2507236.08,6.03,93.97,1.32,,2084149.0,13.9,1.4,0,https://houston.bcycle.com/,69775335.0,33883.5875,31802.81563,47608.72813,51221.77813,72091.25,1.848,2014.0,0,0,,,,,left_only
1745,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2003,,,88318961.0,43313440.0,88318961.0,43313440.0,3181628.0,46333817.0,0.524619136,4299420988,4610663.438,2505689.938,1070702.563,50246.0625,24434.75,23173.8125,33923.0625,29612.9375,4700721.31,18.15,11.28,70.69,29.18,63.26,7.56,1740448.0,120811.19,647864.63,685000.88,225844.81,60926.5,6.94,39968.0625,56256.0,43.43,42.49,14.08,1644919.5,265351.88,59933.31,28.01,170964.25,2375122.17,2546086.42,6.71,93.29,1.5,,2052085.0,13.61,1.37,0,https://houston.bcycle.com/,63477329.29,33475.6075,31748.12313,46474.59563,54756.24563,77070.72,2.055,2014.0,0,0,,,,,left_only
1746,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2004,,,85353626.0,43513371.0,85353626.0,43513371.0,3099282.0,49450590.0,0.579361327,4299420988,4910228.25,2683667.25,1126211.75,49237.75,24637.0,23610.75,33790.75,29555.25,4944100.75,17.1,11.0,71.95,28.88,63.45,7.68,1780978.0,120690.25,651701.5,711322.5,230812.75,66451.0,6.78,43361.75,61007.0,40.68,43.05,16.28,1754388.0,286024.5,62851.75,28.05,157216.5,2406178.17,2563394.67,6.13,93.87,1.79,,2020021.0,14.04,1.33,0,https://houston.bcycle.com/,65769284.7,32767.21,31402.2975,44941.6975,57671.1275,81139.31,2.3807,2014.0,0,0,,,,,left_only
1747,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2005,,,83943294.0,40178789.0,83943294.0,40178789.0,2661344.0,47136739.0,0.5615307279999999,4299420988,5193448.0,2852139.0,1178358.0,49076.0,24959.0,24130.0,33855.0,30014,5175722.0,16.1,10.7,73.2,28.6,63.6,7.8,1820951.0,120249.0,654451.0,737780.0,236267.0,72204.0,6.6,46705.0,65803.0,38.0,43.5,18.5,1860809.0,304102,65541,28.1,145620.67,2457480.0,2603100.67,5.59,94.41,2.23,184691.2,1987957.0,15.1,1.29,0,https://houston.bcycle.com/,60806393.31,32197.11,31127.7,43672.95,60249.45,84885.87,2.8767,2014.0,0,0,,,,,left_only
1748,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2006,,,88140117.0,39237973.0,88140117.0,39237973.0,2710981.0,49531308.0,0.561960997,4299420988,5542048.0,3058633.0,1243956.0,45528.0,24802.0,24320.0,33133.0,28407,5454376.0,14.9,10.5,74.5,28.2,63.9,7.9,1863152.0,121089.0,661550.0,763694.0,239776.0,77043.0,6.5,50250.0,70419.0,35.0,44.4,20.6,1979420.0,332560,69147,28.1,132676.83,2536974.83,2669651.67,4.97,95.03,2.52,184691.2,1955893.0,14.47,1.25,0,https://houston.bcycle.com/,61914135.0,31002.5,30400.0,41416.25,62812.5,88023.75,3.15,2014.0,0,0,,,,,left_only
1749,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2007,,,86240763.0,39550087.0,86240763.0,39550087.0,2729296.0,48663093.0,0.564270205,4299420988,5629127.0,3113038.0,1255747.0,55525.0,26561.0,25827.0,35556.0,35063,5544899.0,14.5,9.9,75.6,28.3,63.6,8.1,1896441.0,116804.0,651251.0,791782.0,251066.0,85538.0,6.16,52988.0,75755.0,33.3,43.5,23.2,2049271.0,319496,69086,28.3,114296.42,2598795.0,2713091.42,4.21,95.79,2.72,184691.2,1923829.0,14.49,1.21,0,https://houston.bcycle.com/,58882342.53,32138.81,31250.67,43022.76,64115.48,91663.55,3.2912,2014.0,0,0,,,,,left_only
1750,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2008,,,81304157.0,40218118.0,81304157.0,40218118.0,2771538.0,47571888.0,0.585110156,4299420988,5722952.0,3155986.0,1266886.0,62361.0,28320.0,27281.0,38241.0,35638,5659410.0,13.6,9.9,76.4,28.2,63.5,8.3,1963049.0,114763.0,685389.0,807684.0,262080.0,93133.0,5.85,56250.0,79169.0,30.8,44.3,24.9,2157876.0,350337,72528,28.9,130861.17,2648468.42,2779329.58,4.7,95.3,3.19,184691.2,1891765.0,14.51,1.17,0,https://houston.bcycle.com/,55659108.96,33134.4,31918.77,44741.97,65812.5,92627.73,3.7323,2014.0,0,0,,,,,left_only
1751,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2009,,,70174150.0,41427336.0,70174150.0,41427336.0,2831570.0,59184782.0,0.840652762,4299420988,5865086.0,3228890.0,1298974.0,58809.0,27026.0,26503.0,36165.0,35620,5777405.0,15.3,10.4,74.4,28.6,63.1,8.3,2004427.0,121822.0,695170.0,829591.0,267451.0,90393.0,6.08,54146.0,76626.0,32.7,43.4,23.9,2134127.0,326625,60547,27.6,215373.67,2626289.25,2841662.92,7.57,92.43,2.27,184691.2,1859701.0,14.63,1.17,0,https://houston.bcycle.com/,69246194.94,31620.42,31008.51,42313.05,63350.82,89652.42,2.6559,2014.0,0,0,,,,,left_only
1752,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2010,,,66703225.0,42103642.0,66703225.0,42103642.0,2878557.0,55796454.0,0.65912475,4299420988,5977092.0,3296866.0,1286312.0,62230.0,26961.0,26923.0,36463.0,31724,5903014.0,,,,27.9,63.4,8.7,2022402.0,122456.0,702790.0,822770.0,278674.0,95712.0,6.05,53942.0,75778.0,32.7,43.4,23.9,2159029.0,311332,63492,27.7,246600.75,2734891.75,2981492.5,8.27,91.73,2.7,184691.2,1827637.0,14.63,1.15,0,https://houston.bcycle.com/,64165922.1,31005.15,30961.45,41932.45,62033.3,87144.7,3.105,2014.0,0,0,,,,,left_only
1753,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2011,,,67096260.0,42206187.0,67096260.0,42206187.0,2896843.0,61552249.0,0.731349693,4299420988,6086895.0,3396220.0,1289662.0,65729.0,27422.0,27265.0,37421.0,35730,6004317.0,,,,27.7,63.4,8.9,2067012.0,129304.0,713650.0,845957.0,280679.0,97422.0,6.26,54901.0,78156.0,32.8,42.5,24.7,2230535.0,299629,65059,27.7,238628.58,2813910.75,3052539.33,7.82,92.18,3.42,184691.2,1795573.0,14.57,1.12,0,https://houston.bcycle.com/,68938518.88,30712.64,30536.8,41911.52,61489.12,87534.72,3.8304,2014.0,0,0,,,,,left_only
1754,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2012,,,66717573.0,42241406.0,66717573.0,42241406.0,2878352.0,60881281.0,0.74217123,4299420988,6204161.0,3433850.0,1316481.0,72747.0,27344.0,26754.0,37079.0,31542,6123358.0,,,,27.4,63.3,9.3,2099897.0,125525.0,729731.0,844924.0,288224.0,111493.0,5.98,55910.0,80356.0,31.6,42.1,26.3,2258479.0,316211,73121,28.6,206385.25,2917342.0,3123727.25,6.61,93.39,3.49,184691.2,1809829.0,14.68,1.09,0,https://houston.bcycle.com/,66360596.29,29804.96,29161.86,40416.11,60941.9,87588.04,3.8041,2014.0,0,0,,,,,left_only
1755,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2013,,,69141932.0,42422292.0,69141932.0,42422292.0,2889294.0,63986839.0,1.143173407,4299420988,6313158.0,3460625.0,1349016.0,79796.0,28395.0,27012.0,37431.0,37435,6228091.0,16.4,10.1,73.5,27.2,63.2,9.6,2158139.0,131194.0,733870.0,878560.0,298039.0,116476.0,6.08,57366.0,82660.0,30.9,41.7,27.4,2345878.0,321092,69641,29.1,192565.83,3001440.42,3194006.25,6.03,93.97,3.37,184691.2,1835709.0,14.68,1.08,0,https://houston.bcycle.com/,69105786.12,30666.6,29172.96,40425.48,61955.28,89272.8,3.6396,2014.0,0,0,,,,,left_only
1756,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2014,,,68797251.0,42795859.0,68797251.0,42795859.0,2924301.0,64116413.0,1.0177514159999999,4299420988,6490180.0,3541226.0,1373855.0,77027.0,30089.0,28846.0,39958.0,30558,6404189.0,15.3,10.1,74.6,27.0,63.1,9.9,2226123.0,128069.0,751879.0,908507.0,316306.0,121362.0,5.75,60072.0,86296.0,29.9,41.5,28.6,2456451.0,327866,72344,29.2,160817.92,3090271.08,3251089.0,4.95,95.05,3.22,184691.2,1869987.0,14.63,1.06,1,https://houston.bcycle.com/,67963397.78,31894.34,30576.76,42355.48,63676.32,91473.76,3.4132,2014.0,1,0,,,,,left_only
1757,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2015,,,67720735.0,44655341.0,67720735.0,44655341.0,3080095.0,65389328.0,2.838274723,4299420988,6656946.0,3564724.0,1431698.0,86102.0,30920.0,30680.0,40439.0,31510,6572240.0,14.6,9.5,75.9,26.8,63.0,10.2,2292992.0,122542.0,784529.0,923267.0,334322.0,128332.0,5.34,61465.0,89171.0,28.5,41.4,30.1,2527652.0,315616,70385,30.2,150446.83,3116068.5,3266515.33,4.61,95.39,2.25,184691.2,1896046.0,14.5,1.06,1,https://houston.bcycle.com/,69312687.68,32775.2,32520.8,42865.34,65152.9,94521.26,2.385,2014.0,1,1,26420.0,29.0,0.0,0.0,both
1758,26420,,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2016,,,68021420.0,45486161.0,68021420.0,45486161.0,3287380.0,60596181.0,2.411093672,4299420988,6772470.0,3644310.0,1437044.0,102455.0,30634.0,30110.0,40990.0,29251,6682600.0,14.8,9.5,75.8,26.9,62.7,10.4,2333038.0,121843.0,785258.0,931364.0,344413.0,150160.0,5.22,61708.0,89957.0,28.7,41.2,30.1,2543747.0,319543,61082,30,174356.08,3130112.33,3304468.42,5.28,94.72,2.03,184691.2,1924542.0,13.84,1.05,1,https://houston.bcycle.com/,63625990.05,32165.7,31615.5,43039.5,64793.4,94454.85,2.1315,2014.0,1,2,26420.0,43.0,0.0,0.0,both
