,ID,Year,CBSA,WEIGHTED_POP_DENSITY,TSD_POP_PCT_LEHD
2281,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2006,33100,7330.020990000001,63.55096514081138
2282,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2007,33100,7336.342527,61.34932737063382
2283,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2008,33100,7334.768592,61.33177161798493
2284,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2009,33100,7318.844289,61.73203435205278
2285,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2010,33100,7400.320217,61.241766943320236
2286,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2011,33100,7284.8344879999995,61.12668549070783
2287,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2012,33100,7379.468317,61.27850895568929
2288,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2013,33100,7499.98063,61.09858360460537
2289,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2014,33100,7653.859691,60.766731947510564
2290,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2015,33100,7775.358095999999,61.112515729059886
2291,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2016,33100,7877.482333,61.09958064778913
2292,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2017,33100,7996.8596,60.98890673564988
2293,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2018,33100,8143.729366,61.0582499883351
2294,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2002,33340,0.0,37.14414521924765
2295,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2003,33340,19501502.16,36.599367543944425
2296,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2004,33340,19511852.05,36.473414806919344
2297,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2005,33340,19055854.31,35.474726037716074
2298,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2006,33340,19038091.93,35.66854826517984
2299,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2007,33340,18587587.79,36.108122681446645
2300,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2008,33340,18236103.5,35.861896799660904
2301,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2009,33340,17930569.3,35.53889208694374
2302,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2010,33340,17888197.88,34.55307485451993
2303,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2011,33340,17246151.29,33.96912723289335
2304,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2012,33340,16966585.13,33.79372460478215
2305,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2013,33340,17038583.68,33.700317808010176
2306,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2014,33340,16829234.17,34.677359253896604
2307,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2015,33340,16903509.97,35.57650897226754
2308,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2016,33340,17935152.59,35.657113978086365
2309,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2017,33340,18090668.98,35.47703769242113
2310,"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2018,33340,17753854.8,35.566121206232545
2311,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2002,33460,3331.980697,24.22766499275318
2312,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2003,33460,3331.958776,23.941287823034084
2313,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2004,33460,3332.0949600000004,23.39462867346945
2314,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2005,33460,3331.780265,23.349239782733324
2315,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2006,33460,3332.206232,23.21438295416635
2316,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2007,33460,3332.23155,22.73081893095027
2317,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2008,33460,3330.536779,22.812018570083964
2318,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2009,33460,3336.760155,22.67285925507274
2319,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2010,33460,3332.20358,22.114701236540736
2320,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2011,33460,3338.347437,21.97162869214053
2321,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2012,33460,3357.4446700000003,22.157306532417405
2322,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2013,33460,3377.270657,22.361348181799617
2323,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2014,33460,3417.060249,22.64156609302843
2324,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2015,33460,3460.699076,23.268631035595224
2325,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2016,33460,3502.8176320000002,23.42842165288217
2326,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2017,33460,3554.980778,23.47222068660512
2327,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2018,33460,3614.160299,23.390937779555934
2328,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2005,33460,3331.780265,23.349239782733324
2329,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2006,33460,3332.206232,23.21438295416635
2330,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2007,33460,3332.23155,22.73081893095027
2331,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2008,33460,3330.536779,22.812018570083964
2332,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2009,33460,3336.760155,22.67285925507274
2333,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2010,33460,3332.20358,22.114701236540736
2334,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2011,33460,3338.347437,21.97162869214053
2335,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2012,33460,3357.4446700000003,22.157306532417405
2336,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2013,33460,3377.270657,22.361348181799617
2337,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2014,33460,3417.060249,22.64156609302843
2338,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2015,33460,3460.699076,23.268631035595224
2339,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2016,33460,3502.8176320000002,23.42842165288217
2340,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2017,33460,3554.980778,23.47222068660512
2341,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2018,33460,3614.160299,23.390937779555934
2342,"Missoula, MT Metro Area-Bus",2002,33540,1910.980288,20.619955232991927
2343,"Missoula, MT Metro Area-Bus",2003,33540,1910.9575129999998,19.489054473087425
2344,"Missoula, MT Metro Area-Bus",2004,33540,1911.1028190000002,20.088020609703737
2345,"Missoula, MT Metro Area-Bus",2005,33540,1910.76073,19.14007130277909
2346,"Missoula, MT Metro Area-Bus",2006,33540,1911.218195,19.687685718384326
2347,"Missoula, MT Metro Area-Bus",2007,33540,1911.2361329999999,19.568896955360238
2348,"Missoula, MT Metro Area-Bus",2008,33540,1909.3887140000002,19.455205317457082
2349,"Missoula, MT Metro Area-Bus",2009,33540,1915.396374,21.57436931953754
2350,"Missoula, MT Metro Area-Bus",2010,33540,1908.1221100000002,19.278436907334715
2351,"Missoula, MT Metro Area-Bus",2011,33540,1914.3285460000002,18.233618233618234
2352,"Missoula, MT Metro Area-Bus",2012,33540,1933.927625,18.33250598925172
2353,"Missoula, MT Metro Area-Bus",2013,33540,1950.7408469999998,18.464828897338403
2354,"Missoula, MT Metro Area-Bus",2014,33540,1974.8211399999998,18.659331703341483
2355,"Missoula, MT Metro Area-Bus",2015,33540,1962.2749600000002,19.768534837269417
2356,"Missoula, MT Metro Area-Bus",2016,33540,1959.4006789999999,19.927466707602562
2357,"Missoula, MT Metro Area-Bus",2017,33540,1998.2199890000002,19.436921688106523
2358,"Missoula, MT Metro Area-Bus",2018,33540,2022.8513699999999,19.708734138354487
2359,"Mobile, AL Metro Area-Bus",2005,33660,1588.240523,7.238899588317402
2360,"Mobile, AL Metro Area-Bus",2006,33660,1588.323592,7.428120344221832
2361,"Mobile, AL Metro Area-Bus",2007,33660,1587.550174,7.4893809820467805
2362,"Mobile, AL Metro Area-Bus",2008,33660,1589.637117,7.652496402081257
2363,"Mobile, AL Metro Area-Bus",2009,33660,1587.814183,7.860360762469277
2364,"Mobile, AL Metro Area-Bus",2010,33660,1592.4685029999998,7.1515194749607645
2365,"Mobile, AL Metro Area-Bus",2011,33660,1602.9858689999999,7.292287554199829
2366,"Mobile, AL Metro Area-Bus",2012,33660,1573.878107,7.2468799463368425
2367,"Mobile, AL Metro Area-Bus",2013,33660,1578.8135949999999,7.167423143512236
2368,"Mobile, AL Metro Area-Bus",2014,33660,1560.580518,6.912828937853957
2369,"Mobile, AL Metro Area-Bus",2015,33660,1576.657107,7.397979891688797
2370,"Mobile, AL Metro Area-Bus",2016,33660,1558.3561320000001,7.175333577042588
2371,"Mobile, AL Metro Area-Bus",2017,33660,1533.154592,7.372708757637475
2372,"Mobile, AL Metro Area-Bus",2018,33660,1522.605458,7.313456284414744
2373,"Modesto, CA Metro Area-Bus",2006,33700,4302.6434420000005,46.60938761388537
2374,"Modesto, CA Metro Area-Bus",2007,33700,4304.013418,45.58703936982763
2375,"Modesto, CA Metro Area-Bus",2008,33700,4305.194616,45.972851171296696
2376,"Modesto, CA Metro Area-Bus",2009,33700,4297.240965,45.83117146788784
2377,"Modesto, CA Metro Area-Bus",2010,33700,4322.253809000001,44.449899827873246
2378,"Modesto, CA Metro Area-Bus",2011,33700,4292.267083,41.79512778426429
2379,"Modesto, CA Metro Area-Bus",2012,33700,4299.177056,42.00353384906387
2380,"Modesto, CA Metro Area-Bus",2013,33700,4296.16319,41.921002943753095
2381,"Modesto, CA Metro Area-Bus",2014,33700,4381.317770000001,43.01710065868045
2382,"Modesto, CA Metro Area-Bus",2015,33700,4426.175711999999,43.30513625772465
2383,"Modesto, CA Metro Area-Bus",2016,33700,4458.941313,43.40983987340854
2384,"Modesto, CA Metro Area-Bus",2017,33700,4536.223156,43.51064428925434
2385,"Modesto, CA Metro Area-Bus",2018,33700,4608.885867,43.41114915392107
2386,"Montgomery, AL Metro Area-Bus",2005,33860,1496.9071900000001,2.193100993388397
2387,"Montgomery, AL Metro Area-Bus",2006,33860,1497.616109,2.544928408219983
2388,"Montgomery, AL Metro Area-Bus",2007,33860,1496.609298,2.5625282750597815
2389,"Montgomery, AL Metro Area-Bus",2008,33860,1496.855762,2.4676699932612394
2390,"Montgomery, AL Metro Area-Bus",2009,33860,1501.043737,2.366287364721439
2391,"Montgomery, AL Metro Area-Bus",2010,33860,1492.8303230000001,2.2299306243805748
2392,"Montgomery, AL Metro Area-Bus",2011,33860,1513.379351,1.785587655476606
2393,"Montgomery, AL Metro Area-Bus",2012,33860,1498.6565460000002,1.7592459346668585
2394,"Montgomery, AL Metro Area-Bus",2013,33860,1475.773685,1.7158127664387872
2395,"Montgomery, AL Metro Area-Bus",2014,33860,1458.718257,1.9356154652299598
2396,"Montgomery, AL Metro Area-Bus",2015,33860,1453.199527,1.9739192568774562
2397,"Montgomery, AL Metro Area-Bus",2016,33860,1425.9868490000001,1.968950139154344
2398,"Montgomery, AL Metro Area-Bus",2017,33860,1418.6117060000001,1.9254401196804958
2399,"Montgomery, AL Metro Area-Bus",2018,33860,1413.290555,1.9559175958325368
2400,"Mount Vernon-Anacortes, WA Metro Area-Bus",2005,34580,1279.500009,8.321631489122685
2401,"Mount Vernon-Anacortes, WA Metro Area-Bus",2006,34580,1279.089338,8.269698391706838
2402,"Mount Vernon-Anacortes, WA Metro Area-Bus",2007,34580,1280.2847570000001,7.905861925791719
2403,"Mount Vernon-Anacortes, WA Metro Area-Bus",2008,34580,1278.37228,8.105787059627207
2404,"Mount Vernon-Anacortes, WA Metro Area-Bus",2009,34580,1279.68725,8.375182569376364
2405,"Mount Vernon-Anacortes, WA Metro Area-Bus",2010,34580,1285.129444,8.02518839682048
2406,"Mount Vernon-Anacortes, WA Metro Area-Bus",2011,34580,1267.045154,7.789016167032253
2407,"Mount Vernon-Anacortes, WA Metro Area-Bus",2012,34580,1305.2390460000001,7.630368868095018
2408,"Mount Vernon-Anacortes, WA Metro Area-Bus",2013,34580,1290.810051,7.545864304918552
2409,"Mount Vernon-Anacortes, WA Metro Area-Bus",2014,34580,1331.3249640000001,7.817313616759088
2410,"Mount Vernon-Anacortes, WA Metro Area-Bus",2015,34580,1343.520652,8.023732429953771
2411,"Mount Vernon-Anacortes, WA Metro Area-Bus",2016,34580,1351.4678900000001,7.951687806310688
2412,"Mount Vernon-Anacortes, WA Metro Area-Bus",2017,34580,1360.6942800000002,7.837154721068785
2413,"Mount Vernon-Anacortes, WA Metro Area-Bus",2018,34580,1372.8564039999999,7.921373037993251
2414,"Muncie, IN Metro Area-Bus",2004,34620,2280.4353929999997,8.162028912843653
2415,"Muncie, IN Metro Area-Bus",2005,34620,2283.893609,7.705790042187213
2416,"Muncie, IN Metro Area-Bus",2006,34620,2276.491657,7.7296403991381295
2417,"Muncie, IN Metro Area-Bus",2007,34620,2284.935686,8.169845116426087
2418,"Muncie, IN Metro Area-Bus",2008,34620,2289.341472,8.295371720116618
2419,"Muncie, IN Metro Area-Bus",2009,34620,2244.447809,8.346159227647965
2420,"Muncie, IN Metro Area-Bus",2010,34620,2373.9379050000002,8.143885573553092
2421,"Muncie, IN Metro Area-Bus",2011,34620,2193.580611,7.076988555755226
2422,"Muncie, IN Metro Area-Bus",2012,34620,2244.9692370000002,7.075670363610838
2423,"Muncie, IN Metro Area-Bus",2013,34620,2253.015671,7.022611578075057
2424,"Muncie, IN Metro Area-Bus",2014,34620,2272.215388,8.931415666230833
2425,"Muncie, IN Metro Area-Bus",2015,34620,2281.437552,9.015288283553097
2426,"Muncie, IN Metro Area-Bus",2016,34620,2273.3265579999997,9.091723396632032
2427,"Muncie, IN Metro Area-Bus",2017,34620,2188.427163,9.75397973950796
2428,"Muncie, IN Metro Area-Bus",2018,34620,2143.588017,9.289732243306084
2429,"Napa, CA Metro Area-Bus",2007,34900,4107.079758,36.42797534985235
2430,"Napa, CA Metro Area-Bus",2008,34900,4099.505062,36.32993962545119
2431,"Napa, CA Metro Area-Bus",2009,34900,4145.9874119999995,37.69825687603503
2432,"Napa, CA Metro Area-Bus",2010,34900,4044.0130159999994,35.99439775910364
2433,"Napa, CA Metro Area-Bus",2011,34900,4179.254571,37.04078633706691
2434,"Napa, CA Metro Area-Bus",2012,34900,4201.113891,37.13691608369064
2435,"Napa, CA Metro Area-Bus",2013,34900,4181.418293,37.382358007485244
2436,"Napa, CA Metro Area-Bus",2014,34900,4235.862005,35.44271536085874
2437,"Napa, CA Metro Area-Bus",2015,34900,4268.132987,35.799271909314236
2438,"Napa, CA Metro Area-Bus",2016,34900,4276.681139,35.51770090967032
2439,"Napa, CA Metro Area-Bus",2017,34900,4183.773556,35.82646420824295
2440,"Napa, CA Metro Area-Bus",2018,34900,4139.95696,35.71393856920683
2441,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2002,34980,1641.312712,6.9823278232361625
2442,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2003,34980,1641.234759,7.0081249290040235
2443,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2004,34980,1641.179776,6.850503074709837
2444,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2005,34980,1641.660715,6.83872635615494
2445,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2006,34980,1640.4560470000001,6.692697839227402
2446,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2007,34980,1642.177077,6.159745866343504
2447,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2008,34980,1641.889544,6.606949070845193
2448,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2009,34980,1636.703442,6.390486259745395
2449,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2010,34980,1658.403716,6.477032646212779
2450,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2011,34980,1626.031872,6.032702748616438
2451,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2012,34980,1649.55836,6.080767030956364
2452,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2013,34980,1669.515068,6.112882860601642
2453,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2014,34980,1711.1452789999998,6.235498036172716
2454,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2015,34980,1737.650176,6.497943466803406
2455,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2016,34980,1765.4999870000001,6.507407472036575
2456,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2017,34980,1800.8682760000002,6.272857695898709
2457,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2018,34980,1839.0061670000002,6.424037973410187
2458,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2007,34980,1642.177077,6.159745866343504
2459,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2008,34980,1641.889544,6.606949070845193
2460,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2009,34980,1636.703442,6.390486259745395
2461,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2010,34980,1658.403716,6.477032646212779
2462,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2011,34980,1626.031872,6.032702748616438
2463,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2012,34980,1649.55836,6.080767030956364
2464,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2013,34980,1669.515068,6.112882860601642
2465,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2014,34980,1711.1452789999998,6.235498036172716
2466,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2015,34980,1737.650176,6.497943466803406
2467,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2016,34980,1765.4999870000001,6.507407472036575
2468,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2017,34980,1800.8682760000002,6.272857695898709
2469,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2018,34980,1839.0061670000002,6.424037973410187
2470,"New Haven-Milford, CT Metro Area-Bus",2002,35300,4004.1010130000004,25.671328564207045
2471,"New Haven-Milford, CT Metro Area-Bus",2003,35300,4004.1202299999995,25.424874035636897
2472,"New Haven-Milford, CT Metro Area-Bus",2004,35300,4003.95398,25.616179855492014
2473,"New Haven-Milford, CT Metro Area-Bus",2005,35300,4004.3824670000004,25.59580825854278
2474,"New Haven-Milford, CT Metro Area-Bus",2006,35300,4003.7881780000002,25.462593887775295
2475,"New Haven-Milford, CT Metro Area-Bus",2007,35300,4003.899375,25.70536772534603
2476,"New Haven-Milford, CT Metro Area-Bus",2008,35300,4006.053632,25.43334912737898
2477,"New Haven-Milford, CT Metro Area-Bus",2009,35300,4000.5300079999997,26.375589105402778
2478,"New Haven-Milford, CT Metro Area-Bus",2010,35300,4015.8836619999997,24.475493023329648
2479,"New Haven-Milford, CT Metro Area-Bus",2011,35300,4008.373564,24.15997475008796
2480,"New Haven-Milford, CT Metro Area-Bus",2012,35300,3992.174243,24.270330835590357
2481,"New Haven-Milford, CT Metro Area-Bus",2013,35300,3967.836956,24.31122826914333
2482,"New Haven-Milford, CT Metro Area-Bus",2014,35300,3927.34249,24.455129338878475
2483,"New Haven-Milford, CT Metro Area-Bus",2015,35300,3906.177927,24.934147873482868
2484,"New Haven-Milford, CT Metro Area-Bus",2016,35300,3920.6553630000003,24.555661539173517
2485,"New Haven-Milford, CT Metro Area-Bus",2017,35300,3908.3321899999996,25.521746930314144
2486,"New Haven-Milford, CT Metro Area-Bus",2018,35300,3918.5421149999997,25.007424982365677
2487,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2007,35380,4268.178581,40.97239079033723
2488,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2008,35380,4263.406465999999,41.554521228129225
2489,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2009,35380,4262.858945,41.05684801407477
2490,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2010,35380,4303.564175,39.6007600838443
2491,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2011,35380,4232.288409000001,38.482851219789545
2492,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2012,35380,4340.478178,38.94481061496037
2493,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2013,35380,4401.844454,39.04959600017856
2494,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2014,35380,4452.406973,39.50893210022923
2495,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2015,35380,4536.566981,40.028450763409545
2496,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2016,35380,4591.775061,39.73175881002373
2497,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2017,35380,4624.316407,39.24634529887981
2498,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2018,35380,4697.225674,39.64931988414029
2499,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2007,35380,4268.178581,40.97239079033723
2500,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2008,35380,4263.406465999999,41.554521228129225
2501,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2009,35380,4262.858945,41.05684801407477
2502,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2010,35380,4303.564175,39.6007600838443
2503,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2011,35380,4232.288409000001,38.482851219789545
2504,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2012,35380,4340.478178,38.94481061496037
2505,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2013,35380,4401.844454,39.04959600017856
2506,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2014,35380,4452.406973,39.50893210022923
2507,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2015,35380,4536.566981,40.028450763409545
2508,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2016,35380,4591.775061,39.73175881002373
2509,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2017,35380,4624.316407,39.24634529887981
2510,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2018,35380,4697.225674,39.64931988414029
2511,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2002,35620,31155.96297,50.1122327951568
2512,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2003,35620,31155.58491,49.936835398735155
2513,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2004,35620,31155.84026,49.340901941537666
2514,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2005,35620,31156.652589999998,48.984156745297234
2515,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2006,35620,31153.4728,50.04021524088628
2516,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2007,35620,31160.22218,49.095542109003794
2517,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2008,35620,31153.65135,49.15978182743572
2518,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2009,35620,31159.80655,48.673150916815615
2519,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2010,35620,31244.945539999997,48.283655868960096
2520,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2011,35620,31144.61575,48.17561764467462
2521,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2012,35620,31315.14242,48.3635864569807
2522,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2013,35620,31500.784160000003,48.61372353131274
2523,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2014,35620,31916.709710000003,48.6688873548825
2524,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2015,35620,32286.70998,48.54740733212664
2525,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2016,35620,32486.114869999998,48.876314767302794
