ID,Year,UPT_ADJ_log
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2008,17.021456713755562
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2009,16.971911054514756
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2010,16.96432505503503
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2011,17.195173904308067
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2012,17.255129647762764
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2013,17.270665207483628
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2014,17.3045778118924
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2015,17.30823159595419
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2016,17.287906110984444
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2017,17.296174173478548
"Dallas-Fort Worth-Arlington, TX Metro Area-Rail",2018,17.25963303308296
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2005,14.681729144281897
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2006,14.67033176118872
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2007,14.740207458790001
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2008,14.810413559538594
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2009,14.924991897247473
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2010,14.997960498234837
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2011,15.047856510465373
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2012,15.05151735115557
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2013,15.065295095334017
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2014,15.042667618370444
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2015,15.043095195927407
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2016,14.971900439112039
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2017,14.981199705962016
"Davenport-Moline-Rock Island, IA-IL Metro Area-Bus",2018,14.962753315511518
"Dayton, OH Metro Area-Bus",2002,16.335875566058743
"Dayton, OH Metro Area-Bus",2003,16.29900531066117
"Dayton, OH Metro Area-Bus",2004,16.29628868545356
"Dayton, OH Metro Area-Bus",2005,16.29996784930589
"Dayton, OH Metro Area-Bus",2006,16.326055516120828
"Dayton, OH Metro Area-Bus",2007,16.245572048920728
"Dayton, OH Metro Area-Bus",2008,16.273410271429494
"Dayton, OH Metro Area-Bus",2009,16.12030581374817
"Dayton, OH Metro Area-Bus",2010,16.014790396026708
"Dayton, OH Metro Area-Bus",2011,16.06431179337565
"Dayton, OH Metro Area-Bus",2012,16.030901102757504
"Dayton, OH Metro Area-Bus",2013,15.998913318793061
"Dayton, OH Metro Area-Bus",2014,16.096375293817168
"Dayton, OH Metro Area-Bus",2015,16.06117259939497
"Dayton, OH Metro Area-Bus",2016,16.022769896802714
"Dayton, OH Metro Area-Bus",2017,15.928522751290915
"Dayton, OH Metro Area-Bus",2018,15.929909649353387
"Decatur, IL Metro Area-Bus",2002,13.610248672433473
"Decatur, IL Metro Area-Bus",2003,13.6760530692384
"Decatur, IL Metro Area-Bus",2004,13.777380769536167
"Decatur, IL Metro Area-Bus",2005,13.85411088641106
"Decatur, IL Metro Area-Bus",2006,13.930436181771679
"Decatur, IL Metro Area-Bus",2007,13.975332554004142
"Decatur, IL Metro Area-Bus",2008,14.044979660727495
"Decatur, IL Metro Area-Bus",2009,14.03254186752918
"Decatur, IL Metro Area-Bus",2010,14.051346814995814
"Decatur, IL Metro Area-Bus",2011,14.088843674781344
"Decatur, IL Metro Area-Bus",2012,14.157081914803872
"Decatur, IL Metro Area-Bus",2013,14.179068360593028
"Decatur, IL Metro Area-Bus",2014,14.214089343016148
"Decatur, IL Metro Area-Bus",2015,14.11896213559807
"Decatur, IL Metro Area-Bus",2016,14.019357114128823
"Decatur, IL Metro Area-Bus",2017,13.963660699086327
"Decatur, IL Metro Area-Bus",2018,13.940046739713289
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2002,14.471098537175415
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2003,14.525812269569142
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2004,14.552721388397758
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2005,14.60194020162714
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2006,14.637821384666326
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2007,14.599198659837487
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2008,14.637227406061644
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2009,14.678492169248315
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2010,14.704398724821646
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2011,14.767907869877886
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2012,14.821828746417152
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2013,14.860652920538417
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2014,14.838308799806713
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2015,14.744549681080864
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2016,14.69261515448733
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2017,14.709278604472173
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area-Bus",2018,14.687409982894662
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2002,18.058842108648406
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2003,18.02121174738343
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2004,18.109128609009773
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2005,18.12904130236772
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2006,18.123061598054203
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2007,18.14221092502518
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2008,18.21843074585918
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2009,18.164097151389807
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2010,18.1509040295309
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2011,18.147351561670177
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2012,18.155033704470338
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2013,18.150220976548358
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2014,18.154262665512768
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2015,18.139079960654854
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2016,18.108820748164973
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2017,17.993386538456782
"Denver-Aurora-Broomfield, CO Metro Area-Bus",2018,18.07109760348154
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2002,16.159555610895357
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2003,16.179152782523044
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2004,16.120404535431955
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2005,16.161476948786156
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2006,16.259972419858432
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2007,16.748889314586098
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2008,16.841902142540924
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2009,16.798539250131906
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2010,16.802193406707353
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2011,16.844788779857907
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2012,16.842096210966996
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2013,16.983496362487436
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2014,17.08687393826633
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2015,17.05431715289841
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2016,17.178838059367433
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2017,17.267931919661795
"Denver-Aurora-Broomfield, CO Metro Area-Rail",2018,17.309648131712038
"Des Moines-West Des Moines, IA Metro Area-Bus",2002,15.17787947464504
"Des Moines-West Des Moines, IA Metro Area-Bus",2003,15.136967686670156
"Des Moines-West Des Moines, IA Metro Area-Bus",2004,15.122974351471944
"Des Moines-West Des Moines, IA Metro Area-Bus",2005,15.164623944249557
"Des Moines-West Des Moines, IA Metro Area-Bus",2006,15.181578997211476
"Des Moines-West Des Moines, IA Metro Area-Bus",2007,15.198609318587394
"Des Moines-West Des Moines, IA Metro Area-Bus",2008,15.34434061972828
"Des Moines-West Des Moines, IA Metro Area-Bus",2009,15.253467857644889
"Des Moines-West Des Moines, IA Metro Area-Bus",2010,15.142217321871794
"Des Moines-West Des Moines, IA Metro Area-Bus",2011,15.178881166138742
"Des Moines-West Des Moines, IA Metro Area-Bus",2012,15.22506308871884
"Des Moines-West Des Moines, IA Metro Area-Bus",2013,15.247198129658072
"Des Moines-West Des Moines, IA Metro Area-Bus",2014,15.294388658252013
"Des Moines-West Des Moines, IA Metro Area-Bus",2015,15.300118311998858
"Des Moines-West Des Moines, IA Metro Area-Bus",2016,15.287943165005778
"Des Moines-West Des Moines, IA Metro Area-Bus",2017,15.259963207882501
"Des Moines-West Des Moines, IA Metro Area-Bus",2018,15.245399945195885
"Detroit-Warren-Livonia, MI Metro Area-Bus",2002,17.712475837521808
"Detroit-Warren-Livonia, MI Metro Area-Bus",2003,17.702559235489016
"Detroit-Warren-Livonia, MI Metro Area-Bus",2004,17.69351847837552
"Detroit-Warren-Livonia, MI Metro Area-Bus",2005,17.628302502409802
"Detroit-Warren-Livonia, MI Metro Area-Bus",2006,17.684812131499275
"Detroit-Warren-Livonia, MI Metro Area-Bus",2007,17.677096915662535
"Detroit-Warren-Livonia, MI Metro Area-Bus",2008,17.770563849552893
"Detroit-Warren-Livonia, MI Metro Area-Bus",2009,17.74294370705726
"Detroit-Warren-Livonia, MI Metro Area-Bus",2010,17.66265417499287
"Detroit-Warren-Livonia, MI Metro Area-Bus",2011,17.64324052923156
"Detroit-Warren-Livonia, MI Metro Area-Bus",2012,17.573800637094003
"Detroit-Warren-Livonia, MI Metro Area-Bus",2013,17.470516128123222
"Detroit-Warren-Livonia, MI Metro Area-Bus",2014,17.35986166975748
"Detroit-Warren-Livonia, MI Metro Area-Bus",2015,17.362367877191225
"Detroit-Warren-Livonia, MI Metro Area-Bus",2016,17.387683541592533
"Detroit-Warren-Livonia, MI Metro Area-Bus",2017,17.29715974360866
"Detroit-Warren-Livonia, MI Metro Area-Bus",2018,17.304175243110222
"Detroit-Warren-Livonia, MI Metro Area-Rail",2002,12.521837783801699
"Detroit-Warren-Livonia, MI Metro Area-Rail",2003,11.965933976237228
"Detroit-Warren-Livonia, MI Metro Area-Rail",2004,13.762396008730077
"Detroit-Warren-Livonia, MI Metro Area-Rail",2005,14.396855793555837
"Detroit-Warren-Livonia, MI Metro Area-Rail",2006,14.675206005975733
"Detroit-Warren-Livonia, MI Metro Area-Rail",2007,14.656482276732085
"Detroit-Warren-Livonia, MI Metro Area-Rail",2008,14.535575052678707
"Detroit-Warren-Livonia, MI Metro Area-Rail",2009,14.583780707180383
"Detroit-Warren-Livonia, MI Metro Area-Rail",2010,14.60907259454395
"Detroit-Warren-Livonia, MI Metro Area-Rail",2011,14.639530552445626
"Detroit-Warren-Livonia, MI Metro Area-Rail",2012,14.645412946940928
"Detroit-Warren-Livonia, MI Metro Area-Rail",2013,14.604792881589125
"Detroit-Warren-Livonia, MI Metro Area-Rail",2014,14.670618072036303
"Detroit-Warren-Livonia, MI Metro Area-Rail",2015,14.692590606874845
"Detroit-Warren-Livonia, MI Metro Area-Rail",2016,14.585590363978849
"Detroit-Warren-Livonia, MI Metro Area-Rail",2017,14.94659811127746
"Detroit-Warren-Livonia, MI Metro Area-Rail",2018,14.958146687367872
"Duluth, MN-WI Metro Area-Bus",2005,14.803118657589405
"Duluth, MN-WI Metro Area-Bus",2006,14.8061411208251
"Duluth, MN-WI Metro Area-Bus",2007,14.864396043954022
"Duluth, MN-WI Metro Area-Bus",2008,14.984817069999089
"Duluth, MN-WI Metro Area-Bus",2009,14.970340911074983
"Duluth, MN-WI Metro Area-Bus",2010,14.96958530463337
"Duluth, MN-WI Metro Area-Bus",2011,14.998611043077576
"Duluth, MN-WI Metro Area-Bus",2012,14.997696237180167
"Duluth, MN-WI Metro Area-Bus",2013,14.977104218542125
"Duluth, MN-WI Metro Area-Bus",2014,14.947011374261315
"Duluth, MN-WI Metro Area-Bus",2015,14.931198228962757
"Duluth, MN-WI Metro Area-Bus",2016,14.846684123973114
"Duluth, MN-WI Metro Area-Bus",2017,14.84036973458529
"Duluth, MN-WI Metro Area-Bus",2018,14.830913686591282
"Durham-Chapel Hill, NC Metro Area-Bus",2002,15.923634304193907
"Durham-Chapel Hill, NC Metro Area-Bus",2003,15.960332922196226
"Durham-Chapel Hill, NC Metro Area-Bus",2004,16.127184323561906
"Durham-Chapel Hill, NC Metro Area-Bus",2005,16.212640992894173
"Durham-Chapel Hill, NC Metro Area-Bus",2006,16.223673483001228
"Durham-Chapel Hill, NC Metro Area-Bus",2007,16.24962975031992
"Durham-Chapel Hill, NC Metro Area-Bus",2008,16.37960616647048
"Durham-Chapel Hill, NC Metro Area-Bus",2009,16.359522715514697
"Durham-Chapel Hill, NC Metro Area-Bus",2010,16.407628110387694
"Durham-Chapel Hill, NC Metro Area-Bus",2011,16.48436729887517
"Durham-Chapel Hill, NC Metro Area-Bus",2012,16.523865979148763
"Durham-Chapel Hill, NC Metro Area-Bus",2013,16.52816321815093
"Durham-Chapel Hill, NC Metro Area-Bus",2014,16.515684354806734
"Durham-Chapel Hill, NC Metro Area-Bus",2015,16.476454406490312
"Durham-Chapel Hill, NC Metro Area-Bus",2016,16.425151288083843
"Durham-Chapel Hill, NC Metro Area-Bus",2017,16.513140186333597
"Durham-Chapel Hill, NC Metro Area-Bus",2018,16.42354209841007
"Eau Claire, WI Metro Area-Bus",2002,13.221696363951434
"Eau Claire, WI Metro Area-Bus",2003,14.075319252049404
"Eau Claire, WI Metro Area-Bus",2004,13.608872537826949
"Eau Claire, WI Metro Area-Bus",2005,13.978369779556127
"Eau Claire, WI Metro Area-Bus",2006,13.892752115307607
"Eau Claire, WI Metro Area-Bus",2007,13.824177887905828
"Eau Claire, WI Metro Area-Bus",2008,13.775276931987962
"Eau Claire, WI Metro Area-Bus",2009,13.715041393453365
"Eau Claire, WI Metro Area-Bus",2010,13.708122432538822
"Eau Claire, WI Metro Area-Bus",2011,13.8401114590322
"Eau Claire, WI Metro Area-Bus",2012,13.802023008523149
"Eau Claire, WI Metro Area-Bus",2013,13.816228300325589
"Eau Claire, WI Metro Area-Bus",2014,13.78745464581744
"Eau Claire, WI Metro Area-Bus",2015,13.677661285269716
"Eau Claire, WI Metro Area-Bus",2016,13.676194466182967
"Eau Claire, WI Metro Area-Bus",2017,13.670786474505483
"Eau Claire, WI Metro Area-Bus",2018,13.716939166184236
"El Centro, CA Metro Area-Bus",2011,13.373019366739658
"El Centro, CA Metro Area-Bus",2012,13.34675095459737
"El Centro, CA Metro Area-Bus",2013,13.55805761319754
"El Centro, CA Metro Area-Bus",2014,13.681169694949835
"El Centro, CA Metro Area-Bus",2015,13.671706005239972
"El Centro, CA Metro Area-Bus",2016,13.588411694706732
"El Centro, CA Metro Area-Bus",2017,13.560552499718531
"El Centro, CA Metro Area-Bus",2018,13.553672954786377
"Elkhart-Goshen, IN Metro Area-Bus",2002,11.391273316189793
"Elkhart-Goshen, IN Metro Area-Bus",2003,11.458612121136502
"Elkhart-Goshen, IN Metro Area-Bus",2004,11.688168524878801
"Elkhart-Goshen, IN Metro Area-Bus",2005,11.818272700350303
"Elkhart-Goshen, IN Metro Area-Bus",2006,12.009324427086746
"Elkhart-Goshen, IN Metro Area-Bus",2007,12.089909983983297
"Elkhart-Goshen, IN Metro Area-Bus",2008,12.203246637628755
"Elkhart-Goshen, IN Metro Area-Bus",2009,12.16342584539777
"Elkhart-Goshen, IN Metro Area-Bus",2010,12.396581065816
"Elkhart-Goshen, IN Metro Area-Bus",2011,12.644005772429901
"Elkhart-Goshen, IN Metro Area-Bus",2012,12.780444848059028
"Elkhart-Goshen, IN Metro Area-Bus",2013,13.010091661212613
"Elkhart-Goshen, IN Metro Area-Bus",2014,13.057761593892403
"Elkhart-Goshen, IN Metro Area-Bus",2015,12.96143901402764
"Elkhart-Goshen, IN Metro Area-Bus",2016,12.94863968148622
"Elkhart-Goshen, IN Metro Area-Bus",2017,12.867315403393063
"Elkhart-Goshen, IN Metro Area-Bus",2018,12.90543600679342
"El Paso, TX Metro Area-Bus",2002,16.158358097280676
"El Paso, TX Metro Area-Bus",2003,16.183321587646674
"El Paso, TX Metro Area-Bus",2004,16.19384973438431
"El Paso, TX Metro Area-Bus",2005,16.334893241187263
"El Paso, TX Metro Area-Bus",2006,16.28337606035831
"El Paso, TX Metro Area-Bus",2007,16.302386690380843
"El Paso, TX Metro Area-Bus",2008,16.33057108209423
"El Paso, TX Metro Area-Bus",2009,16.328465286091564
"El Paso, TX Metro Area-Bus",2010,16.474510428756776
"El Paso, TX Metro Area-Bus",2011,16.564141171768203
"El Paso, TX Metro Area-Bus",2012,16.494878464033572
"El Paso, TX Metro Area-Bus",2013,16.295552042840413
"El Paso, TX Metro Area-Bus",2014,16.319751755745187
"El Paso, TX Metro Area-Bus",2015,16.329592888877666
"El Paso, TX Metro Area-Bus",2016,16.307017027616585
"El Paso, TX Metro Area-Bus",2017,16.33607905639021
"El Paso, TX Metro Area-Bus",2018,16.311531069361717
"El Paso, TX Metro Area-Rail",2018,11.120682332025979
"Erie, PA Metro Area-Bus",2002,14.738165395887417
"Erie, PA Metro Area-Bus",2003,14.722167029029862
"Erie, PA Metro Area-Bus",2004,14.76850769091042
"Erie, PA Metro Area-Bus",2005,14.73223519568767
"Erie, PA Metro Area-Bus",2006,14.749053609038189
"Erie, PA Metro Area-Bus",2007,14.777332052687733
"Erie, PA Metro Area-Bus",2008,14.948537155714403
"Erie, PA Metro Area-Bus",2009,14.894966190651802
"Erie, PA Metro Area-Bus",2010,14.928796000777078
"Erie, PA Metro Area-Bus",2011,15.00072277787871
"Erie, PA Metro Area-Bus",2012,15.05911312638613
"Erie, PA Metro Area-Bus",2013,15.0418078071299
"Erie, PA Metro Area-Bus",2014,14.982354539607572
"Erie, PA Metro Area-Bus",2015,14.968591461017875
"Erie, PA Metro Area-Bus",2016,14.851971518325785
"Erie, PA Metro Area-Bus",2017,14.789603296528062
"Erie, PA Metro Area-Bus",2018,14.738933792955255
"Eugene-Springfield, OR Metro Area-Bus",2002,15.939567609677162
"Eugene-Springfield, OR Metro Area-Bus",2003,15.907749981284436
"Eugene-Springfield, OR Metro Area-Bus",2004,15.943360524293615
"Eugene-Springfield, OR Metro Area-Bus",2005,15.970333653305643
"Eugene-Springfield, OR Metro Area-Bus",2006,16.060815523829255
"Eugene-Springfield, OR Metro Area-Bus",2007,16.147630569419505
"Eugene-Springfield, OR Metro Area-Bus",2008,16.29482258700592
"Eugene-Springfield, OR Metro Area-Bus",2009,16.236517860077594
"Eugene-Springfield, OR Metro Area-Bus",2010,16.231129114120126
"Eugene-Springfield, OR Metro Area-Bus",2011,16.248727168005026
"Eugene-Springfield, OR Metro Area-Bus",2012,16.262041783907968
"Eugene-Springfield, OR Metro Area-Bus",2013,16.244386922042313
"Eugene-Springfield, OR Metro Area-Bus",2014,16.217078804401588
"Eugene-Springfield, OR Metro Area-Bus",2015,16.138868689606003
"Eugene-Springfield, OR Metro Area-Bus",2016,16.136958621228807
"Eugene-Springfield, OR Metro Area-Bus",2017,16.13570047269138
"Eugene-Springfield, OR Metro Area-Bus",2018,16.142210535720494
"Evansville, IN-KY Metro Area-Bus",2002,14.205161952471247
"Evansville, IN-KY Metro Area-Bus",2003,14.199800377107143
"Evansville, IN-KY Metro Area-Bus",2004,14.196054360667192
"Evansville, IN-KY Metro Area-Bus",2005,14.276659474697814
"Evansville, IN-KY Metro Area-Bus",2006,14.2811810627714
"Evansville, IN-KY Metro Area-Bus",2007,14.338828625210045
"Evansville, IN-KY Metro Area-Bus",2008,14.424698245250871
"Evansville, IN-KY Metro Area-Bus",2009,14.420634941130462
"Evansville, IN-KY Metro Area-Bus",2010,14.493969390976106
"Evansville, IN-KY Metro Area-Bus",2011,14.509407457414765
"Evansville, IN-KY Metro Area-Bus",2012,14.530051256545155
"Evansville, IN-KY Metro Area-Bus",2013,14.447246057057582
"Evansville, IN-KY Metro Area-Bus",2014,14.542572090117982
"Evansville, IN-KY Metro Area-Bus",2015,14.495613025003411
"Evansville, IN-KY Metro Area-Bus",2016,14.379046651450313
"Evansville, IN-KY Metro Area-Bus",2017,14.217110204793848
"Evansville, IN-KY Metro Area-Bus",2018,14.159372565701961
"Fargo, ND-MN Metro Area-Bus",2002,12.571843595094139
"Fargo, ND-MN Metro Area-Bus",2003,12.548707993958216
"Fargo, ND-MN Metro Area-Bus",2004,13.700198467008061
"Fargo, ND-MN Metro Area-Bus",2005,13.95437296544442
"Fargo, ND-MN Metro Area-Bus",2006,14.021026858134926
"Fargo, ND-MN Metro Area-Bus",2007,14.098441109799893
"Fargo, ND-MN Metro Area-Bus",2008,14.292772779772074
"Fargo, ND-MN Metro Area-Bus",2009,14.385945323415351
"Fargo, ND-MN Metro Area-Bus",2010,14.507142090509836
"Fargo, ND-MN Metro Area-Bus",2011,14.556395920983444
"Fargo, ND-MN Metro Area-Bus",2012,14.528006831616759
"Fargo, ND-MN Metro Area-Bus",2013,14.573728461767123
"Fargo, ND-MN Metro Area-Bus",2014,14.609233575842882
"Fargo, ND-MN Metro Area-Bus",2015,14.551336408355638
"Fargo, ND-MN Metro Area-Bus",2016,14.473613810447086
"Fargo, ND-MN Metro Area-Bus",2017,14.443131529783795
"Fargo, ND-MN Metro Area-Bus",2018,14.488911049663455
"Fayetteville, NC Metro Area-Bus",2003,14.022052920130117
"Fayetteville, NC Metro Area-Bus",2004,14.047710351840939
"Fayetteville, NC Metro Area-Bus",2005,13.764296055735699
"Fayetteville, NC Metro Area-Bus",2006,14.007033807365895
"Fayetteville, NC Metro Area-Bus",2007,13.712453622471612
"Fayetteville, NC Metro Area-Bus",2008,13.749418750248132
"Fayetteville, NC Metro Area-Bus",2009,13.834515769369679
"Fayetteville, NC Metro Area-Bus",2010,14.019905378710003
"Fayetteville, NC Metro Area-Bus",2011,14.213802760181196
"Fayetteville, NC Metro Area-Bus",2012,14.329050631874754
"Fayetteville, NC Metro Area-Bus",2013,14.28508865293314
"Fayetteville, NC Metro Area-Bus",2014,14.264678943148603
"Fayetteville, NC Metro Area-Bus",2015,14.229508075979037
"Fayetteville, NC Metro Area-Bus",2016,14.190260240199592
"Fayetteville, NC Metro Area-Bus",2017,14.130415356884264
"Fayetteville, NC Metro Area-Bus",2018,14.12147027787427
"Flagstaff, AZ Metro Area-Bus",2004,12.884484289379673
"Flagstaff, AZ Metro Area-Bus",2005,13.1272852451171
"Flagstaff, AZ Metro Area-Bus",2006,13.447170699828366
"Flagstaff, AZ Metro Area-Bus",2007,13.583610025971254
"Flagstaff, AZ Metro Area-Bus",2008,13.078768792806011
"Flagstaff, AZ Metro Area-Bus",2009,13.983792350224421
"Flagstaff, AZ Metro Area-Bus",2010,13.815067459810786
"Flagstaff, AZ Metro Area-Bus",2011,14.181314802733942
"Flagstaff, AZ Metro Area-Bus",2012,14.407186317192387
"Flagstaff, AZ Metro Area-Bus",2013,14.43525444110585
"Flagstaff, AZ Metro Area-Bus",2014,14.445791418478759
"Flagstaff, AZ Metro Area-Bus",2015,14.446331169216455
"Flagstaff, AZ Metro Area-Bus",2016,14.512584020581189
"Flagstaff, AZ Metro Area-Bus",2017,14.611111884779197
"Flagstaff, AZ Metro Area-Bus",2018,14.743977656086848
"Flint, MI Metro Area-Bus",2002,15.33654291100614
"Flint, MI Metro Area-Bus",2003,14.78663338643277
"Flint, MI Metro Area-Bus",2004,15.109237057111757
"Flint, MI Metro Area-Bus",2005,15.253362172044087
"Flint, MI Metro Area-Bus",2006,15.316424759553982
"Flint, MI Metro Area-Bus",2007,15.364181923586063
"Flint, MI Metro Area-Bus",2008,15.514267671711668
"Flint, MI Metro Area-Bus",2009,15.43438570211394
"Flint, MI Metro Area-Bus",2010,15.465767836947176
"Flint, MI Metro Area-Bus",2011,15.5567522718212
"Flint, MI Metro Area-Bus",2012,15.546305210182737
"Flint, MI Metro Area-Bus",2013,15.548971216994625
"Flint, MI Metro Area-Bus",2014,15.418689085055746
"Flint, MI Metro Area-Bus",2015,15.399555875412478
"Flint, MI Metro Area-Bus",2016,15.369345311980311
"Flint, MI Metro Area-Bus",2017,15.278624677786697
"Flint, MI Metro Area-Bus",2018,15.255918738137169
"Fort Collins-Loveland, CO Metro Area-Bus",2002,14.151305711845264
"Fort Collins-Loveland, CO Metro Area-Bus",2003,14.173326385248034
"Fort Collins-Loveland, CO Metro Area-Bus",2004,14.15143546697191
"Fort Collins-Loveland, CO Metro Area-Bus",2005,14.157780339156592
"Fort Collins-Loveland, CO Metro Area-Bus",2006,14.15609748903611
"Fort Collins-Loveland, CO Metro Area-Bus",2007,14.260301538439885
"Fort Collins-Loveland, CO Metro Area-Bus",2008,14.397455697106249
"Fort Collins-Loveland, CO Metro Area-Bus",2009,14.407140365192125
"Fort Collins-Loveland, CO Metro Area-Bus",2010,14.46969322198978
"Fort Collins-Loveland, CO Metro Area-Bus",2011,14.53337467033107
"Fort Collins-Loveland, CO Metro Area-Bus",2012,14.58527235392114
"Fort Collins-Loveland, CO Metro Area-Bus",2013,14.596065675873394
"Fort Collins-Loveland, CO Metro Area-Bus",2014,14.723761443111712
"Fort Collins-Loveland, CO Metro Area-Bus",2015,14.946974513026893
"Fort Collins-Loveland, CO Metro Area-Bus",2016,15.170547507036463
"Fort Collins-Loveland, CO Metro Area-Bus",2017,15.232832063899432
"Fort Collins-Loveland, CO Metro Area-Bus",2018,15.247935142555416
"Fort Wayne, IN Metro Area-Bus",2002,14.147319079208534
"Fort Wayne, IN Metro Area-Bus",2003,14.227973126640727
"Fort Wayne, IN Metro Area-Bus",2004,14.287677470624244
"Fort Wayne, IN Metro Area-Bus",2005,14.353979753029094
"Fort Wayne, IN Metro Area-Bus",2006,14.450420389902238
"Fort Wayne, IN Metro Area-Bus",2007,14.47545094544788
"Fort Wayne, IN Metro Area-Bus",2008,14.520341220069021
"Fort Wayne, IN Metro Area-Bus",2009,14.398724561947164
"Fort Wayne, IN Metro Area-Bus",2010,14.451048222953183
"Fort Wayne, IN Metro Area-Bus",2011,14.490686213736112
"Fort Wayne, IN Metro Area-Bus",2012,14.538816360837732
"Fort Wayne, IN Metro Area-Bus",2013,14.49805371405993
"Fort Wayne, IN Metro Area-Bus",2014,14.507172135562394
"Fort Wayne, IN Metro Area-Bus",2015,14.458578443782915
"Fort Wayne, IN Metro Area-Bus",2016,14.401808893631483
"Fort Wayne, IN Metro Area-Bus",2017,14.344272362415778
"Fort Wayne, IN Metro Area-Bus",2018,14.342088854314092
"Fresno, CA Metro Area-Bus",2002,16.027150510493044
"Fresno, CA Metro Area-Bus",2003,16.212616064433846
"Fresno, CA Metro Area-Bus",2004,16.202248914095676
"Fresno, CA Metro Area-Bus",2005,16.223629841533786
"Fresno, CA Metro Area-Bus",2006,16.293299184626115
"Fresno, CA Metro Area-Bus",2007,16.342740155278783
"Fresno, CA Metro Area-Bus",2008,16.45679576116802
"Fresno, CA Metro Area-Bus",2009,16.435851465862708
"Fresno, CA Metro Area-Bus",2010,16.37222285301283
