,CBSA_ID,cbsa_name,year,month,popestimate,pop_interpolated,unemployment,employment,labor_force,unemployment_rate,employment_rate,gasPrice
6250,23900,"Gettysburg, PA",2018,6.0,102811.0,102774.8386052304,1825.6363636363642,54097.0,55922.63636363637,3.2646126090909093,96.73538909090912,2.9223636363636363
6269,23940,"Gillette, WY",2018,6.0,46140.0,46149.040348692404,918.0,21765.727272727272,22683.727272727272,4.047979536363636,95.95202163636364,2.8897272727272725
6288,23980,"Glasgow, KY",2018,6.0,54206.0,54180.589290161886,1022.9090909090908,22589.454545454544,23612.363636363636,4.329184754545455,95.67081518181818,2.7163636363636368
6307,24020,"Glens Falls, NY",2018,6.0,125462.0,125499.05728518055,2762.090909090909,58104.81818181818,60866.90909090909,4.564090681818182,95.43590827272727,2.9223636363636363
6326,24100,"Gloversville, NY",2018,6.0,53591.0,53606.148692403476,1224.3636363636365,21851.18181818182,23075.545454545456,5.3074656909090905,94.6925338181818,2.9223636363636363
6345,24140,"Goldsboro, NC",2018,6.0,123248.0,123248.73300124533,2305.181818181818,50584.09090909091,52889.272727272735,4.355346209090909,95.64465263636365,2.7115454545454547
6364,24180,"Granbury, TX",2018,6.0,69553.0,69345.15342465753,1172.1818181818182,29366.272727272728,30538.454545454544,3.838809772727273,96.1611910909091,2.577
6383,24220,"Grand Forks, ND-MN",2018,6.0,102299.0,102297.20821917806,1525.8181818181818,54275.81818181818,55801.63636363637,2.7295047545454545,97.270496,2.7163636363636368
6402,24260,"Grand Island, NE",2018,6.0,75808.0,75795.29464508094,1221.909090909091,37842.27272727273,39064.181818181816,3.128240154545455,96.87175954545457,2.7163636363636368
6421,24300,"Grand Junction, CO",2018,6.0,153207.0,153060.3183063512,2904.090909090909,72682.18181818182,75586.27272727272,3.845311581818182,96.15468818181816,2.8897272727272725
6440,24340,"Grand Rapids-Wyoming, MI",2018,6.0,828045.0,827586.3855541717,14512.363636363636,431396.0,445908.36363636365,3.2550386545454546,96.744959,2.7163636363636368
6459,24380,"Grants, NM",2018,6.0,26746.0,26758.135242839347,558.7272727272727,8379.727272727272,8938.454545454546,6.2482196636363625,93.75178036363636,2.577
6478,24420,"Grants Pass, OR",2018,6.0,87393.0,87332.73100871731,1925.4545454545453,33868.454545454544,35793.90909090909,5.380213518181819,94.6197869090909,3.3958181818181816
6497,24460,"Great Bend, KS",2018,6.0,26111.0,26137.143711083434,441.3636363636364,13283.090909090908,13724.454545454546,3.2142940636363635,96.78570627272728,2.7163636363636368
6516,24500,"Great Falls, MT",2018,6.0,81643.0,81639.82366127023,1374.3636363636365,36309.545454545456,37683.90909090909,3.645692054545455,96.35430772727273,2.8897272727272725
6535,24540,"Greeley, CO",2018,6.0,314305.0,313569.4739726027,4576.181818181818,159284.81818181818,163861.0,2.79308719090909,97.20691263636364,2.8897272727272725
6554,24580,"Green Bay, WI",2018,6.0,321591.0,321443.99252801994,4897.909090909091,171815.18181818182,176713.0909090909,2.770032345454545,97.229968,2.7163636363636368
6573,24620,"Greeneville, TN",2018,6.0,69087.0,69060.28617683686,1406.5454545454545,29647.818181818184,31054.363636363636,4.527106909090909,95.47289209090908,2.7163636363636368
6592,24660,"Greensboro-High Point, NC",2018,6.0,767711.0,767366.8966376091,15267.545454545454,355798.45454545453,371066.0,4.114779681818181,95.8852200909091,2.7115454545454547
6611,24700,"Greensburg, IN",2018,6.0,26794.0,26782.43486924034,444.9090909090909,14405.727272727272,14850.636363636364,2.996648536363636,97.00335209090908,2.7163636363636368
6630,24740,"Greenville, MS",2018,6.0,45063.0,45155.765379825665,1169.1818181818182,15664.090909090908,16833.272727272728,6.9416761454545455,93.0583238181818,2.577
6649,24780,"Greenville, NC",2018,6.0,200926.0,200817.76014943962,4236.727272727273,95098.36363636363,99335.09090909091,4.2634566000000005,95.73654390909093,2.7115454545454547
6668,24820,"Greenville, OH",2018,6.0,51323.0,51343.68692403488,996.9090909090908,25136.636363636364,26133.545454545456,3.8158919727272718,96.1841091818182,2.7163636363636368
6687,24860,"Greenville-Mauldin-Easley, SC",2018,6.0,706144.0,705411.8132004981,10866.272727272728,323775.4545454545,334641.7272727273,3.2450503090909093,96.75495027272729,2.7115454545454547
6706,24900,"Greenwood, MS",2018,6.0,38830.0,38879.762640099616,885.2727272727273,12857.090909090908,13742.363636363636,6.437178918181817,93.56282045454545,2.577
6725,24940,"Greenwood, SC",2018,6.0,70741.0,70728.45753424657,1200.7272727272727,29522.272727272728,30723.0,3.903761627272728,96.09623936363636,2.7115454545454547
6744,24980,"Grenada, MS",2018,6.0,21055.0,21055.08144458281,408.45454545454544,9358.90909090909,9767.363636363636,4.1751548000000005,95.82484563636363,2.577
6763,25060,"Gulfport-Biloxi, MS",2018,6.0,272701.0,272528.0117061021,5096.909090909091,106816.36363636363,111913.27272727274,4.549588954545455,95.45041172727272,2.577
6782,25100,"Guymon, OK",2018,6.0,20455.0,20487.659277708597,273.45454545454544,8944.181818181818,9217.636363636364,2.965961963636363,97.034039,2.7163636363636368
6801,25180,"Hagerstown-Martinsburg, MD-WV",2018,6.0,285836.0,285605.3489414695,6120.909090909091,133671.54545454544,139792.45454545456,4.380969227272728,95.61903036363636,2.7115454545454547
6820,25220,"Hammond, LA",2018,6.0,133777.0,133658.49813200498,2963.7272727272725,52937.545454545456,55901.272727272735,5.2989869090909085,94.70101363636364,2.577
6839,25260,"Hanford-Corcoran, CA",2018,6.0,151366.0,151229.98754669985,4446.363636363636,53148.454545454544,57594.81818181818,7.719066145454545,92.28093381818182,3.3958181818181816
6858,25300,"Hannibal, MO",2018,6.0,38804.0,38806.52478206725,633.9090909090909,18936.0,19569.90909090909,3.243832881818182,96.75616645454546,2.7163636363636368
6877,25340,"Harriman, TN",2018,6.0,53140.0,53123.0595267746,977.3636363636364,22319.0,23296.363636363636,4.194180172727273,95.80582009090908,2.7163636363636368
6896,25380,"Harrisburg, IL",2018,6.0,23906.0,23916.506351183067,596.5454545454545,9018.90909090909,9615.454545454546,6.205395618181818,93.79460545454548,2.7163636363636368
6915,25420,"Harrisburg-Carlisle, PA",2018,6.0,574659.0,574369.2201743461,10962.363636363636,284522.2727272727,295484.63636363635,3.7110784909090913,96.28892163636364,2.9223636363636363
6934,25460,"Harrison, AR",2018,6.0,45285.0,45288.094894146954,671.9090909090909,18421.727272727272,19093.636363636364,3.520025727272728,96.47997372727274,2.577
6953,25500,"Harrisonburg, VA",2018,6.0,135277.0,135190.91307596513,1992.6363636363642,63956.454545454544,65949.09090909091,3.0234340909090918,96.97656590909092,2.7115454545454547
6972,25540,"Hartford-West Hartford-East Hartford, CT",2018,6.0,1206300.0,1206334.125280199,27993.818181818184,631644.1818181818,659638.0,4.245586945454545,95.75441318181817,2.852636363636364
6991,25580,"Hastings, NE",2018,6.0,37725.0,37745.60547945205,581.2727272727273,19153.81818181818,19735.090909090908,2.945256763636364,97.05474309090908,2.7163636363636368
7010,25620,"Hattiesburg, MS",2018,6.0,149414.0,149357.39601494398,2833.7272727272725,66247.09090909091,69080.81818181818,4.1011910545454535,95.89881072727272,2.577
7029,25660,"Havre, MT",2018,6.0,16347.0,16356.447571606475,275.6363636363636,7614.363636363636,7890.0,3.4937758909090904,96.50622363636364,2.8897272727272725
7048,25700,"Hays, KS",2018,6.0,28710.0,28714.80523038605,404.6363636363636,16527.727272727272,16932.363636363636,2.389854945454546,97.61014481818182,2.7163636363636368
7067,25720,"Heber, UT",2018,6.0,33240.0,33136.972602739734,466.7272727272728,14654.727272727272,15121.454545454546,3.0864106727272733,96.91358881818182,2.8897272727272725
7086,25740,"Helena, MT",2018,6.0,80797.0,80714.65952677459,1397.5454545454545,38798.09090909091,40195.63636363636,3.475931909090909,96.52406781818182,2.8897272727272725
7105,25760,"Helena-West Helena, AR",2018,6.0,18029.0,18072.572851805733,409.9090909090909,6076.818181818182,6486.727272727273,6.325644372727272,93.674356,2.577
7124,25780,"Henderson, NC",2018,6.0,44582.0,44560.009962640084,1012.8181818181821,16688.909090909092,17701.727272727272,5.714454481818182,94.28554472727274,2.7115454545454547
7143,25820,"Hereford, TX",2018,6.0,18760.0,18767.411457036116,243.0,8088.909090909091,8331.90909090909,2.917868872727273,97.08213109090909,2.577
7162,25860,"Hickory-Lenoir-Morganton, NC",2018,6.0,368416.0,368301.0002490661,6225.272727272727,169003.9090909091,175229.18181818182,3.552807490909092,96.44719290909089,2.7115454545454547
7181,25900,"Hilo, HI",2018,6.0,200983.0,200862.46201743465,2518.0,88302.81818181818,90820.81818181818,2.7725383999999997,97.22746063636365,3.3958181818181816
7200,25940,"Hilton Head Island-Beaufort, SC",2018,6.0,217686.0,217458.28094645077,2935.6363636363635,84269.45454545454,87205.09090909091,3.370670927272727,96.629328,2.7115454545454547
7219,25980,"Hinesville-Fort Stewart, GA",2018,6.0,80495.0,80496.87322540472,1429.0,32579.90909090909,34008.90909090909,4.199327636363637,95.80067245454546,2.7115454545454547
7238,26020,"Hobbs, NM",2018,6.0,69611.0,69565.87970112081,1219.1818181818182,27554.272727272728,28773.454545454544,4.2397773090909086,95.76022254545455,2.577
7257,26100,"Holland-Grand Haven, MI",2018,6.0,290494.0,290203.07995018683,4718.272727272727,154843.18181818182,159561.45454545456,2.957522181818182,97.04247854545456,2.7163636363636368
7276,26140,"Homosassa Springs, FL",2018,6.0,147929.0,147732.14844333744,2458.909090909091,45683.272727272735,48142.181818181816,5.110196154545454,94.8898029090909,2.7115454545454547
7295,26180,"Honolulu, HI",2018,6.0,980080.0,980597.0916562887,10046.636363636364,461897.0,471943.6363636364,2.129252009090909,97.87074781818184,3.3958181818181816
7314,26220,"Hood River, OR",2018,6.0,23428.0,23431.909339975096,472.54545454545456,14037.363636363636,14509.909090909092,3.2747770363636364,96.72522109090907,3.3958181818181816
7333,26260,"Hope, AR",2018,6.0,30067.0,30078.56513075966,477.27272727272725,12933.636363636364,13410.909090909092,3.5604441545454546,96.43955581818182,2.577
7352,26300,"Hot Springs, AR",2018,6.0,99154.0,99096.17434620172,1633.090909090909,38475.454545454544,40108.545454545456,4.071256436363637,95.9287448181818,2.577
7371,26340,"Houghton, MI",2018,6.0,38332.0,38345.60124533001,934.4545454545456,16465.727272727272,17400.18181818182,5.372191872727272,94.62780899999998,2.7163636363636368
7390,26380,"Houma-Bayou Cane-Thibodaux, LA",2018,6.0,209136.0,209197.65354919047,4362.818181818182,84252.36363636362,88615.18181818182,4.920463745454546,95.07953718181817,2.577
7409,26420,"Houston-Sugar Land-Baytown, TX",2018,6.0,7026103.0,7018596.578580323,147702.0,3267459.727272727,3415161.727272727,4.32653190909091,95.67346881818185,2.577
7428,26460,"Hudson, NY",2018,6.0,59916.0,59956.07073474472,1111.909090909091,30488.272727272728,31600.181818181816,3.5286163545454543,96.47138281818182,2.9223636363636363
7447,26480,"Humboldt, TN",2018,6.0,49045.0,49050.94545454544,982.0,20734.0,21716.0,4.519952272727274,95.4800470909091,2.7163636363636368
7466,26500,"Huntingdon, PA",2018,6.0,45168.0,45184.77758405977,1044.7272727272727,18698.81818181818,19743.545454545456,5.295390981818182,94.70460936363638,2.9223636363636363
7485,26540,"Huntington, IN",2018,6.0,36240.0,36239.91855541719,658.2727272727273,17645.18181818182,18303.454545454544,3.5976403181818184,96.4023590909091,2.7163636363636368
7504,26580,"Huntington-Ashland, WV-KY-OH",2018,6.0,275542.0,275745.36712328764,6194.909090909091,107072.63636363637,113267.54545454546,5.468237872727274,94.5317619090909,2.7163636363636368
7523,26620,"Huntsville, AL",2018,6.0,462693.0,462126.797260274,7799.727272727273,214897.54545454547,222697.27272727274,3.5031952000000004,96.49680536363635,2.577
7542,26660,"Huntsville, TX",2018,6.0,72480.0,72472.099875467,1021.9090909090908,22668.181818181816,23690.090909090908,4.3144737909090916,95.68552754545456,2.577
7561,26700,"Huron, SD",2018,6.0,18883.0,18860.114072229142,252.8181818181818,9223.454545454546,9476.272727272728,2.673602836363637,97.32639654545456,2.7163636363636368
7580,26740,"Hutchinson, KS",2018,6.0,62342.0,62370.1798256538,1078.6363636363637,28879.636363636364,29958.272727272728,3.6024059000000004,96.39759418181819,2.7163636363636368
7599,26780,"Hutchinson, MN",2018,6.0,35873.0,35873.81444582814,617.1818181818181,18911.18181818182,19528.36363636364,3.1548479545454544,96.84515309090908,2.7163636363636368
7618,26820,"Idaho Falls, ID",2018,6.0,146293.0,146040.44034869235,1590.7272727272727,66362.45454545454,67953.18181818182,2.341097690909091,97.65890218181818,2.8897272727272725
7637,26860,"Indiana, PA",2018,6.0,84501.0,84531.78605230385,1948.909090909091,36462.545454545456,38411.454545454544,5.076379118181818,94.92362081818185,2.9223636363636363
7656,26900,"Indianapolis-Carmel, IN",2018,6.0,1919062.0,1917286.5895392282,31869.0,973639.4545454546,1005508.4545454546,3.168392263636364,96.83160818181818,2.7163636363636368
7675,26940,"Indianola, MS",2018,6.0,25735.0,25768.47372353673,601.3636363636364,7334.181818181818,7935.545454545455,7.578483409090907,92.4215179090909,2.577
7694,26980,"Iowa City, IA",2018,6.0,173401.0,173243.73051058527,1936.2727272727273,95818.18181818182,97754.45454545453,1.9821738727272729,98.01782690909091,2.7163636363636368
7713,27020,"Iron Mountain, MI-WI",2018,6.0,29704.0,29710.51556662516,594.4545454545455,14327.272727272728,14921.727272727272,3.9814886636363633,96.01851172727274,2.7163636363636368
7732,27060,"Ithaca, NY",2018,6.0,102793.0,102783.63387297637,1942.1818181818185,49399.454545454544,51341.63636363637,3.791266772727273,96.20873327272726,2.9223636363636363
7751,27100,"Jackson, MI",2018,6.0,158823.0,158812.16787048572,3103.0,71103.36363636362,74206.36363636362,4.177505227272729,95.8224951818182,2.7163636363636368
7770,27140,"Jackson, MS",2018,6.0,551918.0,552012.1499377334,10589.363636363636,253925.45454545453,264514.8181818182,3.9994414636363635,96.00055845454546,2.577
7789,27180,"Jackson, TN",2018,6.0,114881.0,114867.96886674972,2233.3636363636365,55550.63636363637,57784.0,3.863350309090909,96.13665009090909,2.7163636363636368
7808,27220,"Jackson, WY-ID",2018,6.0,34721.0,34718.963885429635,589.4545454545455,21005.81818181818,21595.272727272728,2.7910543090909097,97.20894536363636,2.8897272727272725
7827,27260,"Jacksonville, FL",2018,6.0,1534701.0,1532269.0647571606,26024.181818181816,752380.3636363636,778404.5454545454,3.343252754545455,96.65674736363636,2.7115454545454547
7846,27300,"Jacksonville, IL",2018,6.0,38902.0,38924.39726027397,775.5454545454545,18040.18181818182,18815.727272727272,4.12493628181818,95.87506318181818,2.7163636363636368
7865,27340,"Jacksonville, NC",2018,6.0,197683.0,197451.2901618929,2892.818181818182,61461.09090909091,64353.90909090909,4.494897072727274,95.50510272727271,2.7115454545454547
7884,27380,"Jacksonville, TX",2018,6.0,52592.0,52558.607721046064,868.3636363636364,19860.18181818182,20728.545454545456,4.189999181818181,95.81000172727272,2.577
7903,27420,"Jamestown, ND",2018,6.0,20917.0,20936.791033623907,271.0,10650.90909090909,10921.90909090909,2.4801907,97.51980936363638,2.7163636363636368
7922,27460,"Jamestown-Dunkirk-Fredonia, NY",2018,6.0,127939.0,127993.56787048568,2921.181818181818,51828.09090909091,54749.272727272735,5.342491354545455,94.6575080909091,2.9223636363636363
7941,27500,"Janesville, WI",2018,6.0,163129.0,163063.11133250312,2768.5454545454545,82893.45454545454,85662.0,3.2300251,96.76997372727271,2.7163636363636368
7960,27540,"Jasper, IN",2018,6.0,54975.0,54962.62042341219,801.5454545454545,28930.272727272728,29731.818181818184,2.6953613727272727,97.30463909090908,2.7163636363636368
7979,27620,"Jefferson City, MO",2018,6.0,151520.0,151501.9193026152,2045.8181818181815,72244.09090909091,74289.90909090909,2.7541933000000003,97.24580527272724,2.7163636363636368
7998,27660,"Jennings, LA",2018,6.0,31582.0,31574.588542963887,641.6363636363636,13072.818181818182,13714.454545454546,4.675965909090909,95.32403427272727,2.577
8017,27700,"Jesup, GA",2018,6.0,29808.0,29804.090660024904,524.2727272727273,10873.727272727272,11398.0,4.599208881818182,95.40079236363636,2.7115454545454547
8036,27740,"Johnson City, TN",2018,6.0,202719.0,202647.73599003736,3551.3636363636365,86951.63636363638,90503.0,3.9247895181818193,96.07521136363636,2.7163636363636368
8055,27780,"Johnstown, PA",2018,6.0,131730.0,131837.8326276463,3064.5454545454545,56093.545454545456,59158.09090909091,5.178166472727273,94.82183345454546,2.9223636363636363
8074,27860,"Jonesboro, AR",2018,6.0,132532.0,132420.09514321288,2035.4545454545453,62424.81818181818,64460.27272727273,3.1592765000000003,96.8407231818182,2.577
8093,27900,"Joplin, MO",2018,6.0,178902.0,178855.41369863015,2472.5454545454545,82009.90909090909,84482.45454545454,2.927275809090909,97.0727241818182,2.7163636363636368
8112,27940,"Juneau, AK",2018,6.0,32113.0,32108.76488169364,775.5454545454545,16497.727272727272,17273.272727272728,4.4999968818181815,95.50000281818184,3.3958181818181816
8131,27980,"Kahului-Wailuku, HI",2018,6.0,167207.0,167141.51855541716,1948.6363636363642,84665.0,86613.63636363638,2.2503480545454546,97.74965190909091,3.3958181818181816
8150,28020,"Kalamazoo-Portage, MI",2018,6.0,340318.0,340157.4727272727,6602.636363636364,161769.36363636365,168372.0,3.918947509090908,96.08105190909092,2.7163636363636368
8169,28060,"Kalispell, MT",2018,6.0,102106.0,101941.9706102117,2280.6363636363635,45302.63636363637,47583.272727272735,4.813813027272726,95.18618636363637,2.8897272727272725
8188,28100,"Kankakee-Bradley, IL",2018,6.0,110024.0,110066.35118306348,2754.7272727272725,55597.545454545456,58352.27272727273,4.724956518181818,95.27504327272727,2.7163636363636368
8207,28140,"Kansas City, MO-KS",2018,6.0,2169282.0,2167949.0779576586,39305.545454545456,1114914.0909090908,1154219.6363636365,3.4059975727272724,96.5940017272727,2.7163636363636368
8226,28180,"Kapaa, HI",2018,6.0,72133.0,72104.25006226651,839.6363636363636,35427.545454545456,36267.181818181816,2.3128711545454546,97.6871281818182,3.3958181818181816
8245,28260,"Kearney, NE",2018,6.0,56159.0,56147.271980074715,729.7272727272727,30463.818181818184,31193.545454545456,2.3392673727272726,97.66073318181816,2.7163636363636368
8264,28300,"Keene, NH",2018,6.0,76493.0,76467.91506849315,1064.2727272727273,39485.09090909091,40549.36363636364,2.6241332818181817,97.375867,2.852636363636364
8283,28340,"Kendallville, IN",2018,6.0,47532.0,47519.94620174345,701.7272727272727,22742.181818181816,23443.90909090909,2.991740981818182,97.00825836363636,2.7163636363636368
8302,28380,"Kennett, MO",2018,6.0,29423.0,29476.997758405978,701.8181818181819,11290.090909090908,11991.909090909092,5.855079854545455,94.14492036363636,2.7163636363636368
8321,28420,"Kennewick-Pasco-Richland, WA",2018,6.0,296224.0,295763.51232876716,7509.0,132005.9090909091,139514.9090909091,5.399659972727274,94.60034109090911,3.3958181818181816
8340,28500,"Kerrville, TX",2018,6.0,52405.0,52359.798256537986,717.1818181818181,20872.727272727272,21589.90909090909,3.3220693363636364,96.67792990909092,2.577
8359,28540,"Ketchikan, AK",2018,6.0,13918.0,13915.067995018679,430.54545454545456,6684.272727272727,7114.818181818182,6.151022390909091,93.84897763636364,3.3958181818181816
8378,28580,"Key West, FL",2018,6.0,75027.0,75158.04433374843,1224.7272727272727,40607.0,41831.72727272727,2.927036927272727,97.07296272727272,2.7115454545454547
8397,28620,"Kill Devil Hills, NC",2018,6.0,36501.0,36469.56239103362,1037.909090909091,19295.727272727272,20333.636363636364,5.326238136363637,94.67376163636362,2.7115454545454547
8416,28660,"Killeen-Temple-Fort Hood, TX",2018,6.0,451679.0,451025.3257783312,7191.545454545455,170805.36363636365,177996.9090909091,4.0408294181818185,95.95916963636364,2.577
8435,28700,"Kingsport-Bristol-Bristol, TN-VA",2018,6.0,306616.0,306586.43561643834,5133.909090909091,133982.9090909091,139116.81818181818,3.6903506818181815,96.30964927272728,2.7115454545454547
8454,28740,"Kingston, NY",2018,6.0,178599.0,178609.09912826898,3653.090909090909,85564.18181818182,89217.27272727274,4.105793136363636,95.89420736363635,2.9223636363636363
8473,28780,"Kingsville, TX",2018,6.0,31571.0,31571.244333748436,687.3636363636364,12656.363636363636,13343.727272727272,5.159127163636363,94.84087236363638,2.577
8492,28820,"Kinston, NC",2018,6.0,55976.0,56030.16064757162,1128.3636363636365,26909.272727272728,28037.636363636364,4.0222206181818185,95.97777972727272,2.7115454545454547
8511,28860,"Kirksville, MO",2018,6.0,29938.0,29928.3895392279,477.1818181818182,12003.818181818182,12481.0,3.8356981090909086,96.16430172727274,2.7163636363636368
8530,28900,"Klamath Falls, OR",2018,6.0,67653.0,67582.6318804483,1809.4545454545453,28114.727272727272,29924.181818181816,6.0430080727272735,93.95699245454549,3.3958181818181816
8549,28940,"Knoxville, TN",2018,6.0,745862.0,745270.6308841844,11729.545454545454,354423.54545454547,366153.09090909094,3.202834545454545,96.79716636363636,2.7163636363636368
8568,28980,"Kodiak, AK",2018,6.0,13345.0,13359.171357409714,356.54545454545456,6075.818181818182,6432.363636363636,5.554939745454546,94.44506072727272,3.3958181818181816
8587,29020,"Kokomo, IN",2018,6.0,97494.0,97490.41643835617,1826.090909090909,46927.545454545456,48753.63636363637,3.719962518181818,96.280037,2.7163636363636368
8606,29060,"Laconia, NH",2018,6.0,61022.0,61007.58430884185,813.4545454545455,30547.181818181816,31360.636363636364,2.603099227272727,97.39689981818182,2.852636363636364
8625,29100,"La Crosse, WI-MN",2018,6.0,136808.0,136805.55666251553,2055.5454545454545,77301.0,79356.54545454546,2.5894795636363632,97.41052127272728,2.7163636363636368
8644,29140,"Lafayette, IN",2018,6.0,221828.0,221706.56612702366,3562.6363636363635,108911.36363636363,112474.0,3.1693404272727275,96.83065918181818,2.7163636363636368
8663,29180,"Lafayette, LA",2018,6.0,296403.0,296342.07945205487,6289.0,129155.81818181818,135444.81818181818,4.640742345454545,95.3592591818182,2.577
8682,29220,"La Follette, TN",2018,6.0,39583.0,39586.50211706102,720.3636363636364,14192.727272727272,14913.090909090908,4.8294156363636365,95.1705841818182,2.7163636363636368
8701,29260,"La Grande, OR",2018,6.0,26461.0,26446.74719800748,621.6363636363636,11420.454545454546,12042.090909090908,5.1610023636363636,94.83899818181816,3.3958181818181816
8720,29300,"LaGrange, GA",2018,6.0,70034.0,70034.32577833127,1359.5454545454545,36128.181818181816,37487.72727272727,3.622093327272728,96.37790609090912,2.7115454545454547
8739,29340,"Lake Charles, LA",2018,6.0,210080.0,210012.8896637609,4338.090909090909,112042.72727272726,116380.81818181818,3.7259089,96.2740909090909,2.577
8758,29380,"Lake City, FL",2018,6.0,70503.0,70447.78057285183,1103.909090909091,28186.545454545456,29290.454545454544,3.771698145454545,96.228302,2.7115454545454547
8777,29420,"Lake Havasu City-Kingman, AZ",2018,6.0,209550.0,209351.60099626405,4763.636363636364,80096.09090909091,84859.72727272728,5.615249845454546,94.38475036363636,3.3958181818181816
8796,29460,"Lakeland-Winter Haven, FL",2018,6.0,708009.0,706202.6405977581,11940.272727272728,287794.1818181818,299734.4545454545,3.9853941000000006,96.01460545454546,2.7115454545454547
8815,29500,"Lamesa, TX",2018,6.0,12619.0,12630.972353673724,207.3636363636364,4375.636363636364,4583.0,4.524653045454545,95.47534663636362,2.577
8834,29540,"Lancaster, PA",2018,6.0,543557.0,543353.1442092153,9592.454545454546,271116.9090909091,280709.36363636365,3.417162872727273,96.58283727272728,2.9223636363636363
8853,29580,"Lancaster, SC",2018,6.0,95380.0,95155.5387297634,1563.4545454545455,37875.545454545456,39439.0,3.962805145454545,96.03719463636364,2.7115454545454547
8872,29620,"Lansing-East Lansing, MI",2018,6.0,481893.0,481767.5753424658,9303.0,241378.0909090909,250681.0909090909,3.7114915000000006,96.28850827272728,2.7163636363636368
8891,29660,"Laramie, WY",2018,6.0,38601.0,38587.07297633873,638.2727272727273,19359.36363636364,19997.636363636364,3.211827563636364,96.78817127272728,2.8897272727272725
8910,29700,"Laredo, TX",2018,6.0,275910.0,275752.9748443338,4372.818181818182,111009.54545454547,115382.36363636365,3.789478345454544,96.21052136363636,2.577
8929,29740,"Las Cruces, NM",2018,6.0,217522.0,217413.19003735992,5373.909090909091,87972.18181818182,93346.09090909091,5.757402145454545,94.24259863636362,2.577
8948,29780,"Las Vegas, NM",2018,6.0,27591.0,27606.55591531756,640.4545454545455,10182.0,10822.454545454546,5.924034354545455,94.0759660909091,2.577
8967,29820,"Las Vegas-Paradise, NV",2018,6.0,2231647.0,2227710.213200498,53142.272727272735,1050782.181818182,1103924.4545454546,4.8164770818181815,95.1835238181818,3.3958181818181816
8986,29860,"Laurel, MS",2018,6.0,84889.0,84887.2896637609,1556.909090909091,29557.272727272728,31114.181818181816,4.997105518181818,95.00289445454546,2.577
9005,29900,"Laurinburg, NC",2018,6.0,34810.0,34839.482938978836,859.0,10623.272727272728,11482.272727272728,7.474022463636363,92.52597736363636,2.7115454545454547
9024,29940,"Lawrence, KS",2018,6.0,121436.0,121370.27422166875,1978.3636363636365,63331.27272727273,65309.63636363637,3.035220618181818,96.96477990909091,2.7163636363636368
9043,29980,"Lawrenceburg, TN",2018,6.0,43734.0,43700.852054794515,757.0909090909091,17224.272727272728,17981.363636363636,4.212128863636365,95.78786963636364,2.7163636363636368
9062,30020,"Lawton, OK",2018,6.0,120422.0,120529.83262764628,2043.2727272727273,47360.63636363637,49403.90909090909,4.133304418181819,95.8666958181818,2.7163636363636368
9081,30060,"Lebanon, MO",2018,6.0,35713.0,35691.987297633874,649.6363636363636,15697.0,16346.636363636364,3.9718211818181817,96.02817872727272,2.7163636363636368
9100,30100,"Lebanon, NH-VT",2018,6.0,174071.0,174081.75068493153,2227.090909090909,92611.45454545453,94838.54545454547,2.3467902181818183,97.65320927272728,2.852636363636364
9119,30140,"Lebanon, PA",2018,6.0,141314.0,141171.63486924034,2678.2727272727275,67560.54545454546,70238.81818181818,3.8133280090909087,96.18667254545453,2.9223636363636363
9138,30220,"Levelland, TX",2018,6.0,22980.0,22981.221668742215,367.45454545454544,11220.181818181818,11587.636363636364,3.1723782272727266,96.8276220909091,2.577
9157,30260,"Lewisburg, PA",2018,6.0,44785.0,44782.63810709839,741.7272727272727,19092.0,19833.727272727272,3.744085481818182,96.25591409090909,2.9223636363636363
9176,30280,"Lewisburg, TN",2018,6.0,33683.0,33621.998007471964,533.4545454545455,15396.454545454546,15929.909090909092,3.3491381363636363,96.65086154545452,2.7163636363636368
9195,30300,"Lewiston, ID-WA",2018,6.0,63018.0,63006.84209215442,1000.1818181818179,31113.727272727272,32113.90909090909,3.1137233181818185,96.88627636363636,3.3958181818181816
9214,30340,"Lewiston-Auburn, ME",2018,6.0,107679.0,107670.0410958904,1738.1818181818182,54158.63636363637,55896.81818181818,3.109041318181818,96.89095854545454,2.852636363636364
9233,30380,"Lewistown, PA",2018,6.0,46222.0,46231.121793275226,978.8181818181821,19479.272727272728,20458.090909090908,4.78460329090909,95.21539727272727,2.9223636363636363
9252,30420,"Lexington, NE",2018,6.0,25705.0,25702.149439601493,379.0,13498.818181818182,13877.818181818182,2.729946245454545,97.27005409090908,2.7163636363636368
9271,30460,"Lexington-Fayette, KY",2018,6.0,516697.0,516374.07222914073,9313.727272727272,263887.2727272727,273201.0,3.408140272727273,96.59185927272725,2.7163636363636368
9290,30500,"Lexington Park, MD",2018,6.0,112664.0,112643.5574097136,2274.7272727272725,53155.09090909091,55429.81818181818,4.100933309090909,95.89906645454543,2.9223636363636363
9309,30580,"Liberal, KS",2018,6.0,21780.0,21814.125280199256,318.1818181818182,9317.0,9635.181818181818,3.3000213909090914,96.69997827272728,2.7163636363636368
9328,30620,"Lima, OH",2018,6.0,102663.0,102696.06650062268,2128.6363636363635,46093.63636363637,48222.272727272735,4.411271745454545,95.5887290909091,2.7163636363636368
