5 digit NTD ID,4 digit NTD ID,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY, Fares FY , Operating Expenses FY , Average Cost per Trip FY , Average Fares per Trip FY 
30075,3075,Delaware Transit Corporation,DR,PT,Active,Full Reporter,Dover,DE,5,"Philadelphia, PA-NJ-DE-MD","1,981","5,441,567","1,949","952,065",2017,6,2017,"578,884","50,338",11.50," $26,527 "," $2,708,787 ", $53.81 , $0.53 
30075,3075,Delaware Transit Corporation,MB,DO,Active,Full Reporter,Dover,DE,5,"Philadelphia, PA-NJ-DE-MD","1,981","5,441,567","1,949","952,065",2017,6,2017,"32,356,199","7,071,124",4.58," $7,995,598 "," $48,301,775 ", $6.83 , $1.13 
30075,3075,Delaware Transit Corporation,MB,PT,Active,Full Reporter,Dover,DE,5,"Philadelphia, PA-NJ-DE-MD","1,981","5,441,567","1,949","952,065",2017,6,2017,"3,077,028","441,094",6.98," $524,146 "," $8,794,653 ", $19.94 , $1.19 
30076,3076,Williamsburg Area Transit Authority,DR,DO,Active,Full Reporter,Williamsburg,VA,371,"Williamsburg, VA",56,"75,689",144,"153,600",2017,6,2017,"87,677","9,133",9.60," $20,724 "," $534,271 ", $58.50 , $2.27 
30076,3076,Williamsburg Area Transit Authority,MB,DO,Active,Full Reporter,Williamsburg,VA,371,"Williamsburg, VA",56,"75,689",144,"153,600",2017,6,2017,"4,133,717","944,033",4.38," $849,150 "," $4,682,263 ", $4.96 , $0.90 
30076,3076,Williamsburg Area Transit Authority,MB,PT,Active,Full Reporter,Williamsburg,VA,371,"Williamsburg, VA",56,"75,689",144,"153,600",2017,6,2017,"1,960,201","1,521,039",1.29," $25,410 "," $1,810,033 ", $1.19 , $0.02 
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,DR,PT,Active,Full Reporter,Pottstown,PA,287,"Pottstown, PA",79,"107,682",34,"54,000",2017,6,2017,"15,379","6,136",2.51," $24,237 "," $187,718 ", $30.59 , $3.95 
30077,3077,Borough of Pottstown - Pottstown Area Rapid Transit,MB,PT,Active,Full Reporter,Pottstown,PA,287,"Pottstown, PA",79,"107,682",34,"54,000",2017,6,2017,"272,480","237,923",1.15," $289,344 "," $1,828,234 ", $7.68 , $1.22 
30078,3078,Southwestern Pennsylvania Commission,VP,PT,Active,Full Reporter,Pittsburgh,PA,27,"Pittsburgh, PA",905,"1,733,853",833,"1,614,197",2017,6,2017,"5,681,307","204,950",27.72," $481,556 "," $696,939 ", $3.40 , $2.35 
30079,3079,Fredericksburg Regional Transit,MB,DO,Active,Reduced Reporter,Fredericksburg,VA,231,"Fredericksburg, VA",78,"141,238",242,"113,716",2017,6,2017,,,,,,,
30080,3080,Arlington Transit - Arlington County,DR,PT,Active,Full Reporter,Arlington,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",26,"220,400",2016,6,2016,"354,469","38,941",9.10," $306,032 "," $1,560,731 ", $40.08 , $7.86 
30080,3080,Arlington Transit - Arlington County,DT,PT,Active,Full Reporter,Arlington,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",26,"220,400",2016,6,2016,"336,343","60,659",5.54," $331,818 "," $1,268,452 ", $20.91 , $5.47 
30080,3080,Arlington Transit - Arlington County,MB,PT,Active,Full Reporter,Arlington,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",26,"220,400",2016,6,2016,"6,316,497","3,111,575",2.03," $3,591,589 "," $12,111,446 ", $3.89 , $1.15 
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,CB,PT,Active,Full Reporter,Leesburg,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",520,"373,694",2017,6,2017,"36,368,523","1,036,731",35.08," $8,721,817 "," $7,426,224 ", $7.16 , $8.41 
30081,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,MB,PT,Active,Full Reporter,Leesburg,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",520,"373,694",2017,6,2017,"6,345,260","715,350",8.87," $861,618 "," $10,043,998 ", $14.04 , $1.20 
30083,3083,Transportation District Commission of Hampton Roads,DR,DO,Active,Full Reporter,Hampton,VA,34,"Virginia Beach, VA",515,"1,439,666",431,"1,143,932",2016,6,2016,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,DR,PT,Active,Full Reporter,Hampton,VA,34,"Virginia Beach, VA",515,"1,439,666",431,"1,143,932",2016,6,2016,"2,948,453","351,654",8.38," $894,882 "," $10,030,155 ", $28.52 , $2.54 
30083,3083,Transportation District Commission of Hampton Roads,DT,PT,Active,Full Reporter,Hampton,VA,34,"Virginia Beach, VA",515,"1,439,666",431,"1,143,932",2016,6,2016,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,FB,PT,Active,Full Reporter,Hampton,VA,34,"Virginia Beach, VA",515,"1,439,666",431,"1,143,932",2016,6,2016,"181,405","247,013",0.73," $283,084 "," $1,596,923 ", $6.46 , $1.15 
30083,3083,Transportation District Commission of Hampton Roads,LR,DO,Active,Full Reporter,Hampton,VA,34,"Virginia Beach, VA",515,"1,439,666",431,"1,143,932",2016,6,2016,"5,178,799","1,369,483",3.78," $1,326,959 "," $12,095,865 ", $8.83 , $0.97 
30083,3083,Transportation District Commission of Hampton Roads,MB,DO,Active,Full Reporter,Hampton,VA,34,"Virginia Beach, VA",515,"1,439,666",431,"1,143,932",2016,6,2016,"64,203,470","13,241,512",4.85," $14,011,691 "," $75,405,141 ", $5.69 , $1.06 
30083,3083,Transportation District Commission of Hampton Roads,VP,DO,Active,Full Reporter,Hampton,VA,34,"Virginia Beach, VA",515,"1,439,666",431,"1,143,932",2016,6,2016,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,VP,PT,Active,Full Reporter,Hampton,VA,34,"Virginia Beach, VA",515,"1,439,666",431,"1,143,932",2016,6,2016,"2,818,601","74,079",38.05," $265,451 "," $285,884 ", $3.86 , $3.58 
30084,3084,University of Pittsburgh,VP,DO,Inactive,Full Reporter,Pittsburgh,PA,22,"Pittsburgh, PA",852,"1,753,136",778,"1,753,136",2003,6,2003,"1,570,936","69,148",22.72," $141,355 "," $71,345 ", $1.03 , $2.04 
30085,3085,Prince George's County Transit,DR,DO,Active,Full Reporter,Largo,MD,8,"Washington, DC-VA-MD","1,322","4,586,770",487,"909,535",2016,6,2016,"383,835","127,945",3.00," $51,140 "," $3,314,166 ", $25.90 , $0.40 
30085,3085,Prince George's County Transit,MB,PT,Active,Full Reporter,Largo,MD,8,"Washington, DC-VA-MD","1,322","4,586,770",487,"909,535",2016,6,2016,"25,885,122","3,188,513",8.12," $1,603,962 "," $27,114,215 ", $8.50 , $0.50 
30087,3087,Fayette Area Coordinated Transportation,DR,DO,Active,Full Reporter,Lemont Furnace,PA,487,"Uniontown-Connellsville, PA",39,"51,370",812,"136,606",2017,6,2017,"1,550,932","113,716",13.64," $124,245 "," $1,731,508 ", $15.23 , $1.09 
30087,3087,Fayette Area Coordinated Transportation,DR,PT,Active,Full Reporter,Lemont Furnace,PA,487,"Uniontown-Connellsville, PA",39,"51,370",812,"136,606",2017,6,2017,"131,522","5,836",22.54," $5,767 "," $331,486 ", $56.80 , $0.99 
30087,3087,Fayette Area Coordinated Transportation,MB,DO,Active,Full Reporter,Lemont Furnace,PA,487,"Uniontown-Connellsville, PA",39,"51,370",812,"136,606",2017,6,2017,"1,181,761","115,707",10.21," $159,030 "," $1,002,045 ", $8.66 , $1.37 
30087,3087,Fayette Area Coordinated Transportation,MB,PT,Active,Full Reporter,Lemont Furnace,PA,487,"Uniontown-Connellsville, PA",39,"51,370",812,"136,606",2017,6,2017,"221,480","28,564",7.75," $18,614 "," $839,502 ", $29.39 , $0.65 
30088,3088,"County Commissioners of Charles County, MD",DR,PT,Active,Full Reporter,La Plata,MD,283,"Waldorf, MD",68,"109,919",458,"157,705",2017,6,2017,"263,701","39,898",6.61," $35,100 "," $1,281,184 ", $32.11 , $0.88 
30088,3088,"County Commissioners of Charles County, MD",MB,PT,Active,Full Reporter,La Plata,MD,283,"Waldorf, MD",68,"109,919",458,"157,705",2017,6,2017,"6,096,418","870,684",7.00," $347,217 "," $5,064,425 ", $5.82 , $0.40 
30089,3089,Monongalia County Urban Mass Transit Authority,DR,DO,Active,Reduced Reporter,Morgantown,WV,393,"Morgantown, WV",37,"70,350",293,"91,576",2017,6,2017,,,,,,,
30089,3089,Monongalia County Urban Mass Transit Authority,MB,DO,Active,Reduced Reporter,Morgantown,WV,393,"Morgantown, WV",37,"70,350",293,"91,576",2017,6,2017,,,,,,,
30091,3091,Blacksburg Transit,DR,DO,Active,Full Reporter,Blacksburg,VA,328,"Blacksburg, VA",51,"88,542",34,"67,126",2017,6,2017,"86,343","29,560",2.92," $11,089 "," $1,103,132 ", $37.32 , $0.38 
30091,3091,Blacksburg Transit,MB,DO,Active,Full Reporter,Blacksburg,VA,328,"Blacksburg, VA",51,"88,542",34,"67,126",2017,6,2017,"6,332,478","3,705,429",1.71," $1,928,462 "," $6,781,829 ", $1.83 , $0.52 
30092,3092,Carroll County Department of Public Works,DR,PT,Active,Reduced Reporter,Westminster,MD,383,"Westminster-Eldersburg, MD",58,"72,714",452,"167,627",2017,6,2017,,,,,,,
30092,3092,Carroll County Department of Public Works,MB,PT,Active,Reduced Reporter,Westminster,MD,383,"Westminster-Eldersburg, MD",58,"72,714",452,"167,627",2017,6,2017,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,DR,DO,Active,Full Reporter,Harrisonburg,VA,413,"Harrisonburg, VA",33,"66,784",17,"54,402",2017,6,2017,"101,574","30,483",3.33," $141,880 "," $601,832 ", $19.74 , $4.65 
30094,3094,City of Harrisonburg Department of Public Transportation,DR,PT,Active,Full Reporter,Harrisonburg,VA,413,"Harrisonburg, VA",33,"66,784",17,"54,402",2017,6,2017,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,DT,PT,Active,Full Reporter,Harrisonburg,VA,413,"Harrisonburg, VA",33,"66,784",17,"54,402",2017,6,2017,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,MB,DO,Active,Full Reporter,Harrisonburg,VA,413,"Harrisonburg, VA",33,"66,784",17,"54,402",2017,6,2017,"5,395,895","2,542,454",2.12," $1,678,250 "," $3,862,840 ", $1.52 , $0.66 
30095,3095,County of Lebanon Transit Authority,CB,DO,Active,Full Reporter,Lebanon,PA,366,"Lebanon, PA",45,"77,086",362,"133,568",2017,6,2017,"510,685","25,176",20.28," $52,434 "," $614,866 ", $24.42 , $2.08 
30095,3095,County of Lebanon Transit Authority,DR,DO,Active,Full Reporter,Lebanon,PA,366,"Lebanon, PA",45,"77,086",362,"133,568",2017,6,2017,"387,206","47,327",8.18," $982,408 "," $1,059,156 ", $22.38 , $20.76 
30095,3095,County of Lebanon Transit Authority,MB,DO,Active,Full Reporter,Lebanon,PA,366,"Lebanon, PA",45,"77,086",362,"133,568",2017,6,2017,"1,482,891","292,359",5.07," $322,100 "," $2,175,954 ", $7.44 , $1.10 
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,DR,DO,Active,Full Reporter,Salisbury,MD,307,"Salisbury, MD-DE",71,"98,081","1,031","169,500",2017,6,2017,"683,076","47,839",14.28," $194,647 "," $2,514,475 ", $52.56 , $4.07 
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,DT,PT,Active,Full Reporter,Salisbury,MD,307,"Salisbury, MD-DE",71,"98,081","1,031","169,500",2017,6,2017,,,,,,,
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,MB,DO,Active,Full Reporter,Salisbury,MD,307,"Salisbury, MD-DE",71,"98,081","1,031","169,500",2017,6,2017,"7,976,275","319,051",25.00," $460,124 "," $3,592,312 ", $11.26 , $1.44 
30099,3099,City of Winchester,DR,DO,Active,Reduced Reporter,Winchester,VA,398,"Winchester, VA",37,"69,449",9,"27,216",2017,6,2017,,,,,,,
30099,3099,City of Winchester,MB,DO,Active,Reduced Reporter,Winchester,VA,398,"Winchester, VA",37,"69,449",9,"27,216",2017,6,2017,,,,,,,
30101,3101,City of Washington,DR,PT,Inactive,Full Reporter,Washington,PA,27,"Pittsburgh, PA",905,"1,733,853",33,"61,634",2015,6,2015,"35,624","10,828",3.29," $17,740 "," $162,870 ", $15.04 , $1.64 
30101,3101,City of Washington,MB,PT,Inactive,Full Reporter,Washington,PA,27,"Pittsburgh, PA",905,"1,733,853",33,"61,634",2015,6,2015,"1,025,552","56,349",18.20," $130,729 "," $1,068,838 ", $18.97 , $2.32 
30102,3102,Martz Trailways,CB,DO,Active,Full Reporter,Wilkes Barre,PA,1,"New York-Newark, NY-NJ-CT","3,450","18,351,295","2,315","813,888",2016,12,2016,"82,399,343","901,698",91.38," $18,975,319 "," $14,675,306 ", $16.28 , $21.04 
30102,3102,Martz Trailways,MB,DO,Active,Full Reporter,Wilkes Barre,PA,1,"New York-Newark, NY-NJ-CT","3,450","18,351,295","2,315","813,888",2016,12,2016,,,,,,,
30103,3103,"Martz Group, National Coach Works of Virginia",CB,DO,Active,Full Reporter,Fredericksburg,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",682,"264,585",2016,12,2016,"4,733,227","110,655",42.77," $1,454,471 "," $1,051,538 ", $9.50 , $13.14 
30103,3103,"Martz Group, National Coach Works of Virginia",MB,DO,Active,Full Reporter,Fredericksburg,VA,8,"Washington, DC-VA-MD","1,322","4,586,770",682,"264,585",2016,12,2016,,,,,,,
30107,3107,West Virginia University - Morgantown Personal Rapid Transit,MG,DO,Active,Full Reporter,Morgantown,WV,393,"Morgantown, WV",37,"70,350",12,"60,037",2017,6,2017,"3,812,870","2,064,004",1.85," $7,004,570 "," $5,489,610 ", $2.66 , $3.39 
30111,3111,Washington County Transportation Authority,DR,PT,Active,Full Reporter,Washington,PA,27,"Pittsburgh, PA",905,"1,733,853",861,"207,820",2017,6,2017,"2,127,072","211,836",10.04," $205,130 "," $4,861,619 ", $22.95 , $0.97 
30111,3111,Washington County Transportation Authority,MB,PT,Active,Full Reporter,Washington,PA,27,"Pittsburgh, PA",905,"1,733,853",861,"207,820",2017,6,2017,"1,101,462","83,665",13.17," $131,468 "," $1,295,374 ", $15.48 , $1.57 
30112,3112,DDOT - Progressive Transportation Services Administration,MB,PT,Active,Full Reporter,Washington,DC,8,"Washington, DC-VA-MD","1,322","4,586,770",24,"317,779",2017,9,2017,"5,115,529","3,904,345",1.31," $2,254,863 "," $21,814,593 ", $5.59 , $0.58 
30112,3112,DDOT - Progressive Transportation Services Administration,SR,PT,Active,Full Reporter,Washington,DC,8,"Washington, DC-VA-MD","1,322","4,586,770",24,"317,779",2017,9,2017,"829,703","1,121,266",0.74, $-   ," $12,640,530 ", $11.27 , $-   
30129,3R03-018,Anne Arundel County,DR,DO,Active,Full Reporter,Annapolis,MD,19,"Baltimore, MD",717,"2,203,663",398,"564,000",2016,6,2016,"832,830","112,056",7.43, $-   ," $2,466,559 ", $22.01 , $-   
30129,3R03-018,Anne Arundel County,MB,PT,Active,Full Reporter,Annapolis,MD,19,"Baltimore, MD",717,"2,203,663",398,"564,000",2016,6,2016,"1,506,195","179,748",8.38," $322,828 "," $1,980,723 ", $11.02 , $1.80 
30137,3R04-012,Monroe County Transportation  Authority,DR,DO,Active,Full Reporter,Scotrun,PA,472,"East Stroudsburg, PA-NJ",52,"54,316",610,"166,314",2016,6,2016,"1,218,554","71,651",17.01," $170,161 "," $2,123,284 ", $29.63 , $2.37 
30137,3R04-012,Monroe County Transportation  Authority,DT,PT,Active,Full Reporter,Scotrun,PA,472,"East Stroudsburg, PA-NJ",52,"54,316",610,"166,314",2016,6,2016,"52,622","1,308",40.23, $-   ," $24,379 ", $18.64 , $-   
30137,3R04-012,Monroe County Transportation  Authority,MB,DO,Active,Full Reporter,Scotrun,PA,472,"East Stroudsburg, PA-NJ",52,"54,316",610,"166,314",2016,6,2016,"1,974,029","251,795",7.84," $244,207 "," $2,933,509 ", $11.65 , $0.97 
30201,,Baltimore City Department of Transportation,FB,PT,Active,Full Reporter,Baltimore,MD,19,"Baltimore, MD",717,"2,203,663",81,"621,849",2016,6,2016,"146,533","337,180",0.43, $-   ," $642,326 ", $1.91 , $-   
30201,,Baltimore City Department of Transportation,MB,PT,Active,Full Reporter,Baltimore,MD,19,"Baltimore, MD",717,"2,203,663",81,"621,849",2016,6,2016,"7,261,088","3,247,623",2.24, $-   ," $7,457,363 ", $2.30 , $-   
30202,,South Central Transit Authority,DR,DO,Active,Full Reporter,Lancaster,PA,91,"Lancaster, PA",248,"402,004","1,848","732,362",,6,2017,"1,506,016","178,555",8.43," $139,069 "," $3,926,182 ", $21.99 , $0.78 
30202,,South Central Transit Authority,DR,PT,Active,Full Reporter,Lancaster,PA,91,"Lancaster, PA",248,"402,004","1,848","732,362",,6,2017,"3,943,994","348,071",11.33," $328,840 "," $8,598,207 ", $24.70 , $0.94 
30202,,South Central Transit Authority,MB,DO,Active,Full Reporter,Lancaster,PA,91,"Lancaster, PA",248,"402,004","1,848","732,362",,6,2017,"20,122,946","4,591,173",4.38," $5,034,893 "," $19,475,710 ", $4.24 , $1.10 
40001,4001,Chattanooga Area Regional Transportation Authority,DR,DO,Active,Full Reporter,Chattanooga,TN,100,"Chattanooga, TN-GA",300,"381,112",289,"167,674",2017,6,2017,"444,450","49,664",8.95," $112,288 "," $1,978,766 ", $39.84 , $2.26 
40001,4001,Chattanooga Area Regional Transportation Authority,DR,PT,Active,Full Reporter,Chattanooga,TN,100,"Chattanooga, TN-GA",300,"381,112",289,"167,674",2017,6,2017,"32,486","7,395",4.39," $16,253 "," $78,819 ", $10.66 , $2.20 
40001,4001,Chattanooga Area Regional Transportation Authority,IP,DO,Active,Full Reporter,Chattanooga,TN,100,"Chattanooga, TN-GA",300,"381,112",289,"167,674",2017,6,2017,"481,790","481,790",1.00," $3,029,715 "," $1,944,618 ", $4.04 , $6.29 
40001,4001,Chattanooga Area Regional Transportation Authority,MB,DO,Active,Full Reporter,Chattanooga,TN,100,"Chattanooga, TN-GA",300,"381,112",289,"167,674",2017,6,2017,"8,215,010","2,389,470",3.44," $1,940,862 "," $15,272,899 ", $6.39 , $0.81 
40002,4002,Knoxville Area Transit,DR,DO,Active,Full Reporter,Knoxville,TN,74,"Knoxville, TN",438,"558,696",104,"186,239",2017,6,2017,"453,298","54,502",8.32," $138,543 "," $2,444,811 ", $44.86 , $2.54 
40002,4002,Knoxville Area Transit,MB,DO,Active,Full Reporter,Knoxville,TN,74,"Knoxville, TN",438,"558,696",104,"186,239",2017,6,2017,"7,859,903","2,657,150",2.96," $1,732,170 "," $17,102,381 ", $6.44 , $0.65 
40003,4003,Memphis Area Transit Authority,DR,DO,Active,Full Reporter,Memphis,TN,41,"Memphis, TN-MS-AR",497,"1,060,061",319,"744,444",2017,6,2017,"2,320,976","195,623",11.86," $426,263 "," $6,332,384 ", $32.37 , $2.18 
40003,4003,Memphis Area Transit Authority,DT,PT,Active,Full Reporter,Memphis,TN,41,"Memphis, TN-MS-AR",497,"1,060,061",319,"744,444",2017,6,2017,,,,,,,
40003,4003,Memphis Area Transit Authority,LR,DO,Active,Full Reporter,Memphis,TN,41,"Memphis, TN-MS-AR",497,"1,060,061",319,"744,444",2017,6,2017,,,,,,,
40003,4003,Memphis Area Transit Authority,MB,DO,Active,Full Reporter,Memphis,TN,41,"Memphis, TN-MS-AR",497,"1,060,061",319,"744,444",2017,6,2017,"37,394,040","7,040,046",5.31," $6,603,898 "," $44,889,156 ", $6.38 , $0.94 
40003,4003,Memphis Area Transit Authority,SR,DO,Active,Full Reporter,Memphis,TN,41,"Memphis, TN-MS-AR",497,"1,060,061",319,"744,444",2017,6,2017,0,0,, $-   ," $2,057,613 ",,
40004,4004,Metropolitan Transit Authority,CB,DO,Active,Full Reporter,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587",484,"655,900",2016,6,2016,"4,006,332","347,697",11.52," $987,601 "," $2,692,958 ", $7.75 , $2.84 
40004,4004,Metropolitan Transit Authority,DR,DO,Active,Full Reporter,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587",484,"655,900",2016,6,2016,"3,194,560","292,012",10.94," $879,160 "," $18,162,485 ", $62.20 , $3.01 
40004,4004,Metropolitan Transit Authority,DR,PT,Active,Full Reporter,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587",484,"655,900",2016,6,2016,,,,,,,
40004,4004,Metropolitan Transit Authority,DT,PT,Active,Full Reporter,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587",484,"655,900",2016,6,2016,"1,428,151","149,578",9.55," $1,015,741 "," $3,199,720 ", $21.39 , $6.79 
40004,4004,Metropolitan Transit Authority,MB,DO,Active,Full Reporter,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587",484,"655,900",2016,6,2016,"40,884,014","9,126,697",4.48," $8,943,854 "," $47,486,360 ", $5.20 , $0.98 
40005,4005,ART (Asheville Redefines Transit),DR,DO,Active,Full Reporter,Asheville,NC,133,"Asheville, NC",265,"280,648",45,"88,512",2016,6,2016,,,,,,,
40005,4005,ART (Asheville Redefines Transit),DR,PT,Active,Full Reporter,Asheville,NC,133,"Asheville, NC",265,"280,648",45,"88,512",2016,6,2016,,,,,,,
40005,4005,ART (Asheville Redefines Transit),MB,DO,Active,Full Reporter,Asheville,NC,133,"Asheville, NC",265,"280,648",45,"88,512",2016,6,2016,"7,246,896","2,135,879",3.39," $790,462 "," $5,361,579 ", $2.51 , $0.37 
40006,4006,Cape Fear Public Transportation Authority,DR,DO,Active,Full Reporter,Wilmington,NC,161,"Wilmington, NC",134,"219,957",200,"216,479",2017,6,2017,"386,299","57,963",6.66," $693,837 "," $1,349,082 ", $23.27 , $11.97 
40006,4006,Cape Fear Public Transportation Authority,MB,DO,Active,Full Reporter,Wilmington,NC,161,"Wilmington, NC",134,"219,957",200,"216,479",2017,6,2017,,,,,,,
40006,4006,Cape Fear Public Transportation Authority,MB,PT,Active,Full Reporter,Wilmington,NC,161,"Wilmington, NC",134,"219,957",200,"216,479",2017,6,2017,"3,831,924","1,359,911",2.82," $1,633,438 "," $6,516,506 ", $4.79 , $1.20 
40006,4006,Cape Fear Public Transportation Authority,TB,DO,Active,Full Reporter,Wilmington,NC,161,"Wilmington, NC",134,"219,957",200,"216,479",2017,6,2017,,,,,,,
40006,4006,Cape Fear Public Transportation Authority,VP,DO,Active,Full Reporter,Wilmington,NC,161,"Wilmington, NC",134,"219,957",200,"216,479",2017,6,2017,"202,974","4,721",42.99," $16,120 "," $40,500 ", $8.58 , $3.41 
40007,4007,Capital Area Transit,DR,DO,Active,Full Reporter,Raleigh,NC,50,"Raleigh, NC",518,"884,891",125,"347,729",2017,6,2017,,,,,,,
40007,4007,Capital Area Transit,DR,PT,Active,Full Reporter,Raleigh,NC,50,"Raleigh, NC",518,"884,891",125,"347,729",2017,6,2017,,,,,,,
40007,4007,Capital Area Transit,DT,PT,Active,Full Reporter,Raleigh,NC,50,"Raleigh, NC",518,"884,891",125,"347,729",2017,6,2017,"3,150,289","473,267",6.66," $836,049 "," $5,586,540 ", $11.80 , $1.77 
40007,4007,Capital Area Transit,MB,DO,Active,Full Reporter,Raleigh,NC,50,"Raleigh, NC",518,"884,891",125,"347,729",2017,6,2017,"20,749,414","4,715,776",4.40," $3,306,715 "," $24,814,603 ", $5.26 , $0.70 
40008,4008,Charlotte Area Transit System,CB,DO,Active,Full Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",688,"1,098,944",2016,6,2016,"12,115,292","880,364",13.76," $6,857,782 "," $11,270,525 ", $12.80 , $7.79 
40008,4008,Charlotte Area Transit System,DR,DO,Active,Full Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",688,"1,098,944",2016,6,2016,"2,967,049","295,295",10.05," $877,357 "," $10,259,369 ", $34.74 , $2.97 
40008,4008,Charlotte Area Transit System,DR,PT,Active,Full Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",688,"1,098,944",2016,6,2016,,,,,,,
40008,4008,Charlotte Area Transit System,LR,DO,Active,Full Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",688,"1,098,944",2016,6,2016,"23,197,226","4,899,790",4.73," $3,907,008 "," $14,346,887 ", $2.93 , $0.80 
40008,4008,Charlotte Area Transit System,MB,DO,Active,Full Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",688,"1,098,944",2016,6,2016,"87,201,819","19,474,668",4.48," $18,493,297 "," $80,465,139 ", $4.13 , $0.95 
40008,4008,Charlotte Area Transit System,MB,PT,Active,Full Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",688,"1,098,944",2016,6,2016,,,,,,,
40008,4008,Charlotte Area Transit System,SR,DO,Active,Full Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",688,"1,098,944",2016,6,2016,"449,718","517,526",0.87, $-   ," $1,651,248 ", $3.19 , $-   
40008,4008,Charlotte Area Transit System,TB,DO,Active,Full Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",688,"1,098,944",2016,6,2016,,,,,,,
40008,4008,Charlotte Area Transit System,VP,DO,Active,Full Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",688,"1,098,944",2016,6,2016,"8,463,983","181,297",46.69," $551,919 "," $1,217,468 ", $6.72 , $3.04 
40009,4009,Fayetteville Area System of Transit,DR,DO,Active,Full Reporter,Fayetteville,NC,122,"Fayetteville, NC",198,"310,282",95,"150,131",2016,6,2016,"541,460","62,190",8.71," $103,371 "," $2,153,198 ", $34.62 , $1.66 
40009,4009,Fayetteville Area System of Transit,MB,DO,Active,Full Reporter,Fayetteville,NC,122,"Fayetteville, NC",198,"310,282",95,"150,131",2016,6,2016,"6,779,656","1,526,632",4.44," $1,216,812 "," $5,963,454 ", $3.91 , $0.80 
40009,4009,Fayetteville Area System of Transit,MB,PT,Active,Full Reporter,Fayetteville,NC,122,"Fayetteville, NC",198,"310,282",95,"150,131",2016,6,2016,"18,982","5,486",3.46," $2,403 "," $60,881 ", $11.10 , $0.44 
40011,4011,High Point Transit,DR,DO,Active,Reduced Reporter,High Point,NC,202,"High Point, NC",113,"166,485",95,"112,201",2017,6,2017,,,,,,,
40011,4011,High Point Transit,DR,PT,Active,Reduced Reporter,High Point,NC,202,"High Point, NC",113,"166,485",95,"112,201",2017,6,2017,,,,,,,
40011,4011,High Point Transit,MB,DO,Active,Reduced Reporter,High Point,NC,202,"High Point, NC",113,"166,485",95,"112,201",2017,6,2017,,,,,,,
40012,4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,DR,DO,Active,Full Reporter,Winston-Salem,NC,95,"Winston-Salem, NC",323,"391,024",108,"199,555",2017,6,2017,"1,538,546","217,328",7.08," $457,295 "," $4,088,417 ", $18.81 , $2.10 
40012,4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,MB,DO,Active,Full Reporter,Winston-Salem,NC,95,"Winston-Salem, NC",323,"391,024",108,"199,555",2017,6,2017,"7,218,510","2,578,472",2.80," $1,442,622 "," $11,333,482 ", $4.40 , $0.56 
40014,4014,Ms Coast Transportation Authority,DR,DO,Active,Full Reporter,Gulfport,MS,175,"Gulfport, MS",165,"208,948",80,"109,258",2016,9,2016,"1,484,444","45,399",32.70," $31,160 "," $1,293,891 ", $28.50 , $0.69 
